tract,company,corp,number_refineries,county,population,respiratory_hi,neurological_hi,developmental_hi,reproductive_hi,kidney_hi,immunological_hi,whole_body_hi,total_cancer_risk_(per_million),pt-stationarypoint_cancer_risk_(per_million),benzene_cancer_risk_(per_million),coke_oven_emissions_cancer_risk_(per_million),"1,3-butadiene_cancer_risk_(per_million)",benzene_(year_2017_tons),toluene_(year_2017_tons),ethyl_benzene_(year_2017_tons),xylenes_(mixed_isomers)_(year_2017_tons),diesel_pm_(year_2017_tons),"2,2,4-trimethylpentane_(year_2017_tons)",coke_oven_emissions_(year_2017_tons),"1,3-butadiene_(year_2017_tons)"
48453001718,No refineries,No refineries,0.0,Travis,5442,0.3,0.02,0.02,0.03,0.006,0.01,0.0001,30,0.181637688431844,1.62922393196475,0.0,0.33258983360607,,,,,,,,
48453001719,No refineries,No refineries,0.0,Travis,3793,0.3,0.02,0.02,0.03,0.005,0.01,0.0001,30,0.159834574754045,1.56529695812185,0.0,0.3183279236604,,,,,,,,
48453001722,No refineries,No refineries,0.0,Travis,3592,0.3,0.02,0.02,0.03,0.006,0.01,0.0001,30,0.15267080428029,1.58957595388338,0.0,0.29629697070231,,,,,,,,
48453001728,No refineries,No refineries,0.0,Travis,6952,0.3,0.02,0.02,0.03,0.007,0.01,0.0002,30,0.179221115926098,1.64402623996417,0.0,0.37614180140853,,,,,,,,
48453001729,No refineries,No refineries,0.0,Travis,4607,0.3,0.02,0.02,0.03,0.007,0.01,0.0002,30,0.160242641543968,1.62345964257757,0.0,0.3724874447559,,,,,,,,
48453001733,No refineries,No refineries,0.0,Travis,3268,0.3,0.02,0.02,0.02,0.004,0.009,0.0003,30,0.12465566768366,1.38018595275393,0.0,0.25258167207822,,,,,,,,
48453001737,No refineries,No refineries,0.0,Travis,10039,0.3,0.02,0.02,0.02,0.005,0.01,0.0006,30,0.20490170559738,1.51873346129725,0.0,0.28619893717809,,,,,,,,
48453001738,No refineries,No refineries,0.0,Travis,6647,0.3,0.02,0.02,0.03,0.006,0.01,0.0005,30,0.202540384597405,1.65909613532384,0.0,0.35214810699771,,,,,,,,
48453001740,No refineries,No refineries,0.0,Travis,4114,0.3,0.02,0.02,0.03,0.006,0.01,0.0002,30,0.144233238051292,1.56596400279195,0.0,0.35949142332573,,,,,,,,
48453001741,No refineries,No refineries,0.0,Travis,3645,0.3,0.02,0.01,0.02,0.003,0.009,0.0001,30,0.082837493690467,1.35527795240086,0.0,0.22643101558545,,,,,,,,
48453001742,No refineries,No refineries,0.0,Travis,5453,0.3,0.02,0.02,0.02,0.003,0.009,0.0002,30,0.085722562210637,1.4327134887138,0.0,0.24757822447746,,,,,,,,
48453001745,No refineries,No refineries,0.0,Travis,2322,0.3,0.02,0.03,0.03,0.008,0.02,0.0001,30,0.158033390309224,1.63460590044816,0.0,0.36006274161111,,,,,,,,
48453001746,No refineries,No refineries,0.0,Travis,3916,0.3,0.02,0.02,0.03,0.006,0.01,0.0002,30,0.151936873490064,1.5756647067619,0.0,0.36612892989798,,,,,,,,
48453001747,No refineries,No refineries,0.0,Travis,5105,0.3,0.02,0.02,0.03,0.006,0.01,0.0001,30,0.170690449445265,1.61230591919274,0.0,0.37115763550413,,,,,,,,
48453001748,No refineries,No refineries,0.0,Travis,5492,0.3,0.02,0.02,0.03,0.006,0.01,0.0001,30,0.169575324188829,1.54664643283446,0.0,0.35562843722952,,,,,,,,
48453001749,No refineries,No refineries,0.0,Travis,5989,0.3,0.02,0.02,0.03,0.007,0.01,0.0003,30,0.159486754487216,1.62126108335996,0.0,0.37427143798089,,,,,,,,
48453001750,No refineries,No refineries,0.0,Travis,4947,0.3,0.02,0.03,0.03,0.007,0.01,0.0002,30,0.159193988432078,1.70718538130425,0.0,0.38808482020098,,,,,,,,
48453001751,No refineries,No refineries,0.0,Travis,2065,0.3,0.02,0.02,0.03,0.006,0.01,0.0001,30,0.156642952875458,1.56331540853056,0.0,0.31873389085899,,,,,,,,
48453001752,No refineries,No refineries,0.0,Travis,3583,0.3,0.02,0.02,0.03,0.006,0.01,0.0001,30,0.170292840129574,1.65832315020664,0.0,0.3391885652031,,,,,,,,
48453001753,No refineries,No refineries,0.0,Travis,1121,0.3,0.03,0.03,0.04,0.008,0.02,0.0001,30,0.178433588872522,1.95996737081383,0.0,0.42947856991491,,,,,,,,
48453001754,No refineries,No refineries,0.0,Travis,4599,0.3,0.02,0.03,0.03,0.008,0.02,0.0001,30,0.165949376474142,1.74572971901444,0.0,0.38205195147648,,,,,,,,
48453001755,No refineries,No refineries,0.0,Travis,5769,0.3,0.02,0.02,0.02,0.006,0.01,0.0001,30,0.130141077511756,1.50411434187715,0.0,0.27902373342318,,,,,,,,
48453001756,No refineries,No refineries,0.0,Travis,3997,0.3,0.02,0.02,0.03,0.006,0.01,0.0001,30,0.122852556733879,1.51832793635275,0.0,0.27766516020981,,,,,,,,
48453001757,No refineries,No refineries,0.0,Travis,1934,0.3,0.02,0.02,0.03,0.006,0.01,0.0001,30,0.157355706875963,1.53523565987542,0.0,0.29193433156983,,,,,,,,
48453001760,No refineries,No refineries,0.0,Travis,14256,0.3,0.02,0.02,0.02,0.004,0.01,0.0002,30,0.104907834987719,1.3969767526926,0.0,0.25515164844717,,,,,,,,
48453001761,No refineries,No refineries,0.0,Travis,7022,0.3,0.02,0.02,0.02,0.005,0.01,0.0002,30,0.12058132450271,1.43142316251068,0.0,0.27932402332173,,,,,,,,
48453001764,No refineries,No refineries,0.0,Travis,5789,0.3,0.02,0.01,0.01,0.002,0.008,0.0001,20,0.070936245220302,1.29636770593805,0.0,0.19653514220907,,,,,,,,
48453001765,No refineries,No refineries,0.0,Travis,12976,0.3,0.02,0.02,0.02,0.005,0.01,0.0001,30,0.089914035050823,1.30350029089047,0.0,0.24460901083074,,,,,,,,
48453001766,No refineries,No refineries,0.0,Travis,6767,0.3,0.02,0.01,0.01,0.003,0.008,0.0001,20,0.065389822833029,1.19370527928984,0.0,0.16124173777137,,,,,,,,
48453001768,No refineries,No refineries,0.0,Travis,5656,0.3,0.02,0.01,0.02,0.003,0.008,0.0001,20,0.076116611480399,1.23493196493531,0.0,0.19341234489942,,,,,,,,
48453001769,No refineries,No refineries,0.0,Travis,5374,0.3,0.02,0.02,0.02,0.004,0.01,0.0004,30,0.145996553551982,1.56510197817243,0.0,0.2714589968745,,,,,,,,
48453001770,No refineries,No refineries,0.0,Travis,11417,0.3,0.02,0.02,0.02,0.004,0.01,0.0002,30,0.142927357640301,1.45495218206634,0.0,0.26423709218793,,,,,,,,
48453001771,No refineries,No refineries,0.0,Travis,4229,0.3,0.02,0.01,0.02,0.003,0.008,0.0001,30,0.073499198963911,1.31223993009834,0.0,0.2224413656169,,,,,,,,
48453001772,No refineries,No refineries,0.0,Travis,3095,0.3,0.02,0.02,0.02,0.005,0.01,0.0001,30,0.179339667327484,1.46977339424737,0.0,0.28143058770717,,,,,,,,
48453001773,No refineries,No refineries,0.0,Travis,5387,0.3,0.02,0.01,0.02,0.003,0.009,0.0001,20,0.064747819921101,1.39568520400043,0.0,0.23803975927077,,,,,,,,
48453001774,No refineries,No refineries,0.0,Travis,8161,0.3,0.02,0.02,0.02,0.005,0.01,0.0001,30,0.180593331063209,1.4571890728877,0.0,0.30661315466703,,,,,,,,
48453001775,No refineries,No refineries,0.0,Travis,4973,0.3,0.02,0.02,0.02,0.004,0.01,0.0002,30,0.167338936183849,1.43595529370563,0.0,0.2681303523321,,,,,,,,
48453001776,No refineries,No refineries,0.0,Travis,2803,0.3,0.02,0.02,0.03,0.007,0.01,0.0002,30,0.155225780480541,1.62840419571319,0.0,0.37267930722171,,,,,,,,
48453001777,No refineries,No refineries,0.0,Travis,5535,0.3,0.02,0.02,0.03,0.006,0.01,0.0002,30,0.151104086245327,1.61586143511131,0.0,0.36183178455447,,,,,,,,
48453001778,No refineries,No refineries,0.0,Travis,3909,0.3,0.02,0.01,0.02,0.003,0.008,0.0001,30,0.075647151857512,1.28202499380842,0.0,0.22351276620171,,,,,,,,
48453001779,No refineries,No refineries,0.0,Travis,5715,0.3,0.01,0.01,0.01,0.003,0.008,0.0001,30,0.07153207765214,1.24083120945725,0.0,0.20068089996378,,,,,,,,
48453001780,No refineries,No refineries,0.0,Travis,3825,0.3,0.02,0.01,0.02,0.003,0.008,0.0001,30,0.092418315917177,1.30070596175779,0.0,0.20737486367019,,,,,,,,
48453001781,No refineries,No refineries,0.0,Travis,2251,0.3,0.02,0.02,0.02,0.006,0.01,0.0001,30,0.109833713283712,1.38275067114533,0.0,0.25720192250397,,,,,,,,
48453001782,No refineries,No refineries,0.0,Travis,4955,0.3,0.02,0.02,0.02,0.006,0.01,0.0001,30,0.114079619090037,1.40716990172408,0.0,0.26145261930063,,,,,,,,
48453001783,No refineries,No refineries,0.0,Travis,5180,0.3,0.02,0.02,0.02,0.004,0.01,0.0002,30,0.12481477282763,1.3692104965871,0.0,0.27584435156667,,,,,,,,
48453001784,No refineries,No refineries,0.0,Travis,5552,0.3,0.02,0.02,0.02,0.004,0.01,0.0002,30,0.099666780808351,1.42329032417189,0.0,0.25212295853166,,,,,,,,
48453001785,No refineries,No refineries,0.0,Travis,4025,0.3,0.02,0.02,0.03,0.008,0.01,0.0001,30,0.140101651982939,1.62404905007106,0.0,0.33672692689683,,,,,,,,
48453001786,No refineries,No refineries,0.0,Travis,4676,0.3,0.02,0.02,0.03,0.008,0.01,0.0001,30,0.137886524021696,1.56129700462251,0.0,0.32019408939666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48453001804,No refineries,No refineries,0.0,Travis,6362,0.4,0.02,0.03,0.04,0.008,0.02,0.0001,30,0.273340361162712,1.99916985594683,0.0,0.50490247487997,,,,,,,,
48453001805,No refineries,No refineries,0.0,Travis,4750,0.4,0.02,0.03,0.04,0.008,0.02,0.0001,30,0.248148556140302,1.82947390872113,0.0,0.44927614584885,,,,,,,,
48453001806,No refineries,No refineries,0.0,Travis,5550,0.3,0.02,0.03,0.04,0.008,0.01,0.0001,30,0.278587283913764,1.70571862421549,0.0,0.42908277286377,,,,,,,,
48453001811,No refineries,No refineries,0.0,Travis,3546,0.3,0.02,0.03,0.04,0.008,0.02,0.0001,30,0.426280604291044,1.76391730823179,0.0,0.46085547695022,,,,,,,,
48453001812,No refineries,No refineries,0.0,Travis,7549,0.3,0.02,0.03,0.04,0.008,0.02,0.0001,30,0.358746412185751,1.75861456427163,0.0,0.4622188776828,,,,,,,,
48453001813,No refineries,No refineries,0.0,Travis,5853,0.3,0.02,0.03,0.04,0.008,0.02,0.0001,30,0.308876591839571,1.73386243210708,0.0,0.43511803683123,,,,,,,,
48453001817,No refineries,No refineries,0.0,Travis,3616,0.3,0.02,0.03,0.04,0.008,0.02,0.0001,30,0.189162394487769,1.84184723460987,0.0,0.43731346112217,,,,,,,,
48453001818,No refineries,No refineries,0.0,Travis,5341,0.4,0.02,0.03,0.04,0.008,0.02,0.0001,30,0.212954984906264,1.82927617958459,0.0,0.44688845740722,,,,,,,,
48453001819,No refineries,No refineries,0.0,Travis,4265,0.3,0.02,0.03,0.04,0.008,0.02,0.0001,30,0.247889934749447,1.85348361077139,0.0,0.45843063274251,,,,,,,,
48453001820,No refineries,No refineries,0.0,Travis,7812,0.3,0.03,0.03,0.04,0.009,0.02,0.0001,30,0.243817018630118,1.87599737319983,0.0,0.43194349674912,,,,,,,,
48453001821,No refineries,No refineries,0.0,Travis,5204,0.3,0.03,0.03,0.04,0.009,0.02,0.0001,30,0.245981512146473,1.89142901106637,0.0,0.41753915374212,,,,,,,,
48453001822,No refineries,No refineries,0.0,Travis,6573,0.3,0.03,0.03,0.03,0.008,0.02,0.0001,30,0.237000096307934,1.71478829961472,0.0,0.404475156951,,,,,,,,
48453001823,No refineries,No refineries,0.0,Travis,6478,0.3,0.02,0.03,0.04,0.008,0.02,0.0001,30,0.253245214643844,1.74928575141917,0.0,0.4267895493975,,,,,,,,
48453001824,No refineries,No refineries,0.0,Travis,1734,0.3,0.03,0.03,0.03,0.008,0.02,0.0001,30,0.255620408240162,1.83128795838922,0.0,0.41005539959934,,,,,,,,
48453001826,No refineries,No refineries,0.0,Travis,2276,0.3,0.02,0.03,0.03,0.009,0.02,0.0001,30,0.216496927020775,1.77420229502125,0.0,0.39589275657462,,,,,,,,
48453001828,No refineries,No refineries,0.0,Travis,3943,0.3,0.02,0.03,0.03,0.008,0.02,0.0001,30,0.162543641888937,1.65783644532308,0.0,0.37057734613833,,,,,,,,
48453001829,No refineries,No refineries,0.0,Travis,2443,0.3,0.02,0.03,0.03,0.008,0.02,0.0001,30,0.189476153781919,1.66495306466974,0.0,0.37502777129868,,,,,,,,
48453001832,No refineries,No refineries,0.0,Travis,2509,0.3,0.03,0.03,0.03,0.009,0.02,0.0001,30,0.261477966492862,1.75044761349586,0.0,0.39474529201392,,,,,,,,
48453001833,No refineries,No refineries,0.0,Travis,7089,0.3,0.02,0.03,0.04,0.008,0.01,0.0001,30,0.304730986097395,1.67784931616302,0.0,0.41632873199565,,,,,,,,
48453001834,No refineries,No refineries,0.0,Travis,8204,0.4,0.02,0.03,0.03,0.008,0.01,0.0001,30,0.388396136525964,1.54613322550764,0.0,0.37901281091256,,,,,,,,
48453001835,No refineries,No refineries,0.0,Travis,5000,0.3,0.03,0.03,0.03,0.009,0.01,0.0001,30,0.247443757819494,1.59872835347539,0.0,0.36804242969787,,,,,,,,
48453001839,No refineries,No refineries,0.0,Travis,7267,0.3,0.02,0.03,0.03,0.008,0.01,0.0001,30,0.22413326294828,1.53585483919278,0.0,0.34878930718089,,,,,,,,
48453001840,No refineries,No refineries,0.0,Travis,9004,0.3,0.02,0.02,0.03,0.008,0.01,0.0001,30,0.171542790692561,1.42135529890004,0.0,0.33283384972083,,,,,,,,
48453001841,No refineries,No refineries,0.0,Travis,16495,0.3,0.02,0.02,0.03,0.007,0.01,0.0001,30,0.17270056797772,1.39152254225426,0.0,0.31134229508496,,,,,,,,
48453001842,No refineries,No refineries,0.0,Travis,7535,0.3,0.02,0.02,0.03,0.007,0.01,0.0001,30,0.244663988386926,1.48182948259858,0.0,0.29404290409944,0.0004376276599999,0.00063119434,0.0,2.00196e-05,0.0,0.0,0.0,0.0
48453001843,No refineries,No refineries,0.0,Travis,2272,0.3,0.03,0.03,0.03,0.009,0.02,0.0001,30,0.229971448953979,1.79499655153799,0.0,0.40403349672891,,,,,,,,
48453001844,No refineries,No refineries,0.0,Travis,3668,0.3,0.03,0.03,0.03,0.008,0.02,0.0001,30,0.212497399779268,1.78726204367109,0.0,0.40051712189586,,,,,,,,
48453001845,No refineries,No refineries,0.0,Travis,3111,0.3,0.03,0.03,0.03,0.008,0.02,0.0001,30,0.22724622699656,1.70364645519367,0.0,0.38604717662454,,,,,,,,
48453001846,No refineries,No refineries,0.0,Travis,2379,0.3,0.02,0.03,0.03,0.009,0.02,0.0001,30,0.171659921652587,1.65538427509055,0.0,0.36379033451907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48453001847,No refineries,No refineries,0.0,Travis,6752,0.3,0.02,0.03,0.03,0.008,0.02,0.0001,30,0.182351489033142,1.676875324995,0.0,0.36812868052749,,,,,,,,
48453001848,No refineries,No refineries,0.0,Travis,4515,0.3,0.02,0.03,0.03,0.009,0.02,0.0001,30,0.208346977668458,1.75061147278535,0.0,0.38194756269294,,,,,,,,
48453001849,No refineries,No refineries,0.0,Travis,5627,0.3,0.02,0.03,0.04,0.009,0.02,0.0001,30,0.197545040407844,1.88215354238134,0.0,0.41342580080265,,,,,,,,
48453001850,No refineries,No refineries,0.0,Travis,3890,0.3,0.02,0.03,0.03,0.008,0.02,0.0001,30,0.187436353559669,1.69260263559189,0.0,0.37262559406803,,,,,,,,
48453001851,No refineries,No refineries,0.0,Travis,9078,0.3,0.02,0.03,0.03,0.008,0.01,0.0001,30,0.150485230967711,1.62412563618356,0.0,0.36044508778008,,,,,,,,
48453001853,No refineries,No refineries,0.0,Travis,3255,0.3,0.02,0.03,0.03,0.009,0.02,0.0001,30,0.176398410822793,1.67367458555966,0.0,0.36634449457833,,,,,,,,
48453001854,No refineries,No refineries,0.0,Travis,4915,0.3,0.02,0.01,0.02,0.003,0.008,0.0001,30,0.487681888961266,1.25247252957082,0.0,0.17795312917896,,,,,,,,
48453001855,No refineries,No refineries,0.0,Travis,13259,0.3,0.02,0.02,0.02,0.005,0.01,0.0001,30,0.119382335034429,1.4476151852373,0.0,0.2581521929262,,,,,,,,
48453001856,No refineries,No refineries,0.0,Travis,5308,0.3,0.02,0.02,0.02,0.004,0.01,0.0001,30,0.209573179780037,1.55465276434247,0.0,0.25157037711627,0.0,3.0534,0.6668999999999999,1.6759,0.0,0.0,0.0,0.0
48453001857,No refineries,No refineries,0.0,Travis,5623,0.3,0.02,0.02,0.03,0.008,0.01,0.0001,30,0.132644628274302,1.3687369955033,0.0,0.31791493620486,,,,,,,,
48453001858,No refineries,No refineries,0.0,Travis,15316,0.3,0.02,0.02,0.02,0.004,0.01,0.0001,30,0.340649209031817,1.35219940415994,0.0,0.22491676658283,,,,,,,,
48453001859,No refineries,No refineries,0.0,Travis,1344,0.3,0.02,0.01,0.02,0.003,0.008,0.0001,30,0.518817457293665,1.18876411821031,0.0,0.18295127818284,,,,,,,,
48453001860,No refineries,No refineries,0.0,Travis,3859,0.3,0.02,0.02,0.03,0.008,0.01,0.0001,30,0.130203156918276,1.38903727024268,0.0,0.32284376474553,,,,,,,,
48453001861,No refineries,No refineries,0.0,Travis,4545,0.3,0.02,0.02,0.03,0.008,0.01,0.0001,30,0.13569088972803,1.41090337201442,0.0,0.32975502257589,,,,,,,,
48453001862,No refineries,No refineries,0.0,Travis,5705,0.3,0.02,0.02,0.03,0.007,0.01,0.0001,30,0.13507357674296,1.36489839722223,0.0,0.29702505174345,,,,,,,,
48453001863,No refineries,No refineries,0.0,Travis,3401,0.3,0.02,0.03,0.03,0.009,0.02,0.0001,30,0.181703063069361,1.70585391118418,0.0,0.37594274059686,,,,,,,,
48453001864,No refineries,No refineries,0.0,Travis,2814,0.3,0.02,0.03,0.03,0.009,0.02,0.0001,30,0.168867362178977,1.71315320190774,0.0,0.37559100151164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48453001901,No refineries,No refineries,0.0,Travis,5207,0.3,0.02,0.03,0.03,0.007,0.01,0.0001,30,0.178707185209322,1.80674158860477,0.0,0.40797631068966,,,,,,,,
48453001908,No refineries,No refineries,0.0,Travis,8403,0.3,0.02,0.02,0.02,0.005,0.01,0.001,30,0.286893968317442,1.58047639716892,0.0,0.28900435122909,0.0002124610999999,0.0002317969,0.0,2.90244e-05,0.0,0.0,0.0,0.0
48453001910,No refineries,No refineries,0.0,Travis,4210,0.3,0.02,0.03,0.03,0.006,0.01,0.0002,30,0.177056984695789,1.72876457779985,0.0,0.34960486504032,,,,,,,,
48453001911,No refineries,No refineries,0.0,Travis,2825,0.3,0.02,0.03,0.04,0.007,0.02,0.0001,30,0.171080322035967,2.01529718008296,0.0,0.44435030863656,,,,,,,,
48453001912,No refineries,No refineries,0.0,Travis,4162,0.3,0.02,0.02,0.02,0.005,0.01,0.0002,30,0.149781734017842,1.51455832328895,0.0,0.30804001706856,,,,,,,,
48453001913,No refineries,No refineries,0.0,Travis,4865,0.3,0.02,0.02,0.03,0.005,0.01,0.0002,30,0.159664898194445,1.54746320504358,0.0,0.31554083133006,,,,,,,,
48453001914,No refineries,No refineries,0.0,Travis,6013,0.3,0.02,0.03,0.03,0.007,0.01,0.0002,30,0.147244226650442,1.73594795207254,0.0,0.39139079347167,,,,,,,,
48453001915,No refineries,No refineries,0.0,Travis,1469,0.3,0.02,0.03,0.03,0.006,0.01,0.0005,30,0.203055127904698,1.69060163988041,0.0,0.38371197015921,,,,,,,,
48453001916,No refineries,No refineries,0.0,Travis,3188,0.3,0.02,0.02,0.02,0.004,0.01,0.0003,30,0.137559585479441,1.46002984986734,0.0,0.27171916913472,,,,,,,,
48453001917,No refineries,No refineries,0.0,Travis,4709,0.3,0.02,0.02,0.02,0.005,0.01,0.0003,30,0.161053999930742,1.5395759304368,0.0,0.30943871292567,,,,,,,,
48453001918,No refineries,No refineries,0.0,Travis,2291,0.3,0.02,0.02,0.03,0.005,0.01,0.0002,30,0.157873177926815,1.5752357828607,0.0,0.31239652097604,,,,,,,,
48453001919,No refineries,No refineries,0.0,Travis,3573,0.3,0.02,0.02,0.03,0.005,0.01,0.0001,30,0.179114615417852,1.71198093933466,0.0,0.33452878753284,,,,,,,,
48453002002,No refineries,No refineries,0.0,Travis,2865,0.3,0.02,0.03,0.03,0.007,0.01,0.0001,30,0.200831918116733,1.8455781796673,0.0,0.42115586990187,,,,,,,,
48453002003,No refineries,No refineries,0.0,Travis,3653,0.3,0.02,0.03,0.03,0.007,0.01,0.0001,30,0.222726406642438,1.89206822725291,0.0,0.42554192748222,,,,,,,,
48453002004,No refineries,No refineries,0.0,Travis,2191,0.3,0.02,0.03,0.03,0.007,0.02,0.0001,30,0.18800073998999,2.01390427120617,0.0,0.45919950335586,,,,,,,,
48453002005,No refineries,No refineries,0.0,Travis,4729,0.3,0.02,0.03,0.03,0.007,0.01,0.0001,30,0.192581184152438,1.75146713860812,0.0,0.40170560117364,,,,,,,,
48453002104,No refineries,No refineries,0.0,Travis,2867,0.3,0.02,0.03,0.04,0.008,0.02,0.0001,30,0.35895863528658,1.71146631784242,0.0,0.45161852079552,,,,,,,,
48453002105,No refineries,No refineries,0.0,Travis,4536,0.4,0.02,0.03,0.04,0.008,0.02,0.0001,30,0.305213084297743,1.8408896900457,0.0,0.47705930235426,,,,,,,,
48453002106,No refineries,No refineries,0.0,Travis,3027,0.3,0.02,0.03,0.04,0.008,0.02,0.0001,30,0.50146673654251,1.71065178816943,0.0,0.45968395695957,,,,,,,,
48453002107,No refineries,No refineries,0.0,Travis,3712,0.3,0.02,0.04,0.03,0.008,0.01,0.0001,30,0.824164941312654,1.67494742710782,0.0,0.45008612991006,,,,,,,,
48453002108,No refineries,No refineries,0.0,Travis,3143,0.3,0.02,0.05,0.03,0.008,0.01,0.0001,30,1.45984380541833,1.57600211270113,0.0,0.42630170459049,,,,,,,,
48453002109,No refineries,No refineries,0.0,Travis,3830,0.4,0.03,0.04,0.04,0.008,0.02,0.0001,30,0.666472619485836,1.75147534017555,0.0,0.49085805596619,,,,,,,,
48453002110,No refineries,No refineries,0.0,Travis,4222,0.4,0.03,0.04,0.04,0.008,0.01,0.0001,30,1.18412905276629,1.77180692411154,0.0,0.5139533663613,,,,,,,,
48453002111,No refineries,No refineries,0.0,Travis,4747,0.4,0.02,0.03,0.04,0.007,0.01,0.0001,30,0.464615507774448,1.77690392759023,0.0,0.54671772400764,0.0695,0.0017,0.0431999999999999,0.0072,0.0,9.18816e-06,0.0,0.0
48453002112,No refineries,No refineries,0.0,Travis,4996,0.3,0.02,0.03,0.03,0.008,0.01,0.0001,30,0.556804532047801,1.68375939230311,0.0,0.45185299968447,,,,,,,,
48453002113,No refineries,No refineries,0.0,Travis,3571,0.3,0.02,0.04,0.03,0.008,0.01,0.0001,30,0.727831464392061,1.63472334940235,0.0,0.43955911837518,,,,,,,,
48453002201,No refineries,No refineries,0.0,Travis,1905,0.3,0.02,0.03,0.03,0.008,0.01,0.0001,30,0.782043380504843,1.57312985921864,0.0,0.42582038017905,,,,,,,,
48453002202,No refineries,No refineries,0.0,Travis,8039,0.3,0.02,0.03,0.03,0.007,0.01,0.0001,30,0.440237892847155,1.49058783483538,0.0,0.37668623399676,0.165999999999999,0.356,0.0195,0.5766,0.0,0.0,0.0,0.0
48453002207,No refineries,No refineries,0.0,Travis,8379,0.3,0.02,0.01,0.02,0.003,0.009,0.0001,20,0.130277390923808,1.31919716743404,0.0,0.22498574912919,,,,,,,,
48453002208,No refineries,No refineries,0.0,Travis,7525,0.3,0.02,0.04,0.03,0.007,0.01,0.0001,30,1.18975876209738,1.47517252633003,0.0,0.40297770349272,0.0003876426999999,0.0004995933,0.0,3.31248e-05,0.0,0.0,0.0,0.0
48453002209,No refineries,No refineries,0.0,Travis,8082,0.3,0.02,0.01,0.02,0.003,0.008,0.0001,20,0.258300309671808,1.2320078927721,0.0,0.18565608972054,,,,,,,,
48453002210,No refineries,No refineries,0.0,Travis,3492,0.3,0.02,0.01,0.01,0.002,0.007,0.0001,20,0.141157797625574,1.16123050594399,0.0,0.15968939305353,,,,,,,,
48453002211,No refineries,No refineries,0.0,Travis,2220,0.3,0.02,0.02,0.03,0.006,0.01,0.0001,30,0.178406853117414,1.40559027211076,0.0,0.32238570405372,,,,,,,,
48453002212,No refineries,No refineries,0.0,Travis,567,0.3,0.02,0.02,0.02,0.003,0.009,0.0001,30,0.103900769200851,1.36421062972399,0.0,0.22163176058664,0.0013,0.0012,0.1208604083,0.0006,0.0,5.93208e-06,0.0,6.33556e-06
48453002304,No refineries,No refineries,0.0,Travis,2794,0.3,0.02,0.03,0.04,0.007,0.01,0.0001,30,0.28527408488913,1.80808189171993,0.0,0.51224439661278,,,,,,,,
48453002307,No refineries,No refineries,0.0,Travis,5270,0.3,0.02,0.02,0.03,0.007,0.01,0.0001,30,0.184153656001162,1.7664126146172,0.0,0.48004387851888,,,,,,,,
48453002308,No refineries,No refineries,0.0,Travis,6353,0.3,0.02,0.03,0.03,0.007,0.02,0.0001,30,0.231908743032104,1.93341856739678,0.0,0.45166162411878,,,,,,,,
48453002310,No refineries,No refineries,0.0,Travis,3242,0.4,0.02,0.03,0.04,0.006,0.01,0.0001,30,0.201138005049419,1.80812437183855,0.0,0.77254009934121,,,,,,,,
48453002312,No refineries,No refineries,0.0,Travis,7157,0.4,0.02,0.03,0.04,0.006,0.01,0.0001,30,0.214772355174178,1.83546884709294,0.0,0.6958172166255,,,,,,,,
48453002313,No refineries,No refineries,0.0,Travis,4311,0.3,0.02,0.03,0.03,0.007,0.01,0.0001,30,0.228541432358744,1.66358981813917,0.0,0.46975769374986,0.0002839466,0.0004209034,0.0,1.005e-05,0.0,0.0,0.0,0.0
48453002314,No refineries,No refineries,0.0,Travis,4467,0.3,0.02,0.03,0.03,0.007,0.01,0.0001,30,0.210726042680998,1.70448569013492,0.0,0.50310071512818,,,,,,,,
48453002315,No refineries,No refineries,0.0,Travis,2941,0.3,0.02,0.03,0.04,0.007,0.01,0.0001,30,0.213405962796539,1.78566148223186,0.0,0.48004206426996,,,,,,,,
48453002316,No refineries,No refineries,0.0,Travis,4787,0.3,0.02,0.03,0.03,0.007,0.01,0.0001,30,0.239945247624781,1.77821263496002,0.0,0.4856460535731,,,,,,,,
48453002317,No refineries,No refineries,0.0,Travis,5181,0.4,0.02,0.03,0.04,0.007,0.01,0.0001,30,0.271329635449353,1.86762907307234,0.0,0.60202327536996,,,,,,,,
48453002318,No refineries,No refineries,0.0,Travis,6451,0.4,0.02,0.03,0.04,0.007,0.01,0.0001,30,0.214515310059862,1.80330323446544,0.0,0.56604584613405,,,,,,,,
48453002319,No refineries,No refineries,0.0,Travis,1945,0.3,0.01,0.02,0.02,0.004,0.009,0.0001,30,0.066785771583762,1.1714151541017,0.0,0.38745422961723,,,,,,,,
48453002402,No refineries,No refineries,0.0,Travis,7082,0.3,0.02,0.03,0.03,0.007,0.01,0.0001,30,0.235604047779588,1.91174896389417,0.0,0.43922738444664,,,,,,,,
48453002403,No refineries,No refineries,0.0,Travis,2616,0.3,0.02,0.03,0.04,0.007,0.01,0.0001,30,0.237551961155774,1.8666348079121,0.0,0.42690172269351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48453002407,No refineries,No refineries,0.0,Travis,4491,0.3,0.02,0.02,0.02,0.005,0.01,0.0001,30,0.178399547721553,1.56551777704897,0.0,0.28614806424345,,,,,,,,
