state,epa_region,county,fips,tract,population,respiratory_hi,neurological_hi,liver_hi,developmental_hi,reproductive_hi,kidney_hi,ocular_hi,endocrine_hi,hematological_hi,immunological_hi,skeletal_hi,spleen_hi,thyroid_hi,whole_body_hi
TX,EPA Region 6,Bell,48027,48027023204,4486,0.3,0.03,0.009,0.02,0.02,0.004,3e-10,8e-07,7e-07,0.01,1e-06,0.0,0.002,0.0001
TX,EPA Region 6,Bell,48027,48027023300,6966,0.3,0.02,0.009,0.01,0.02,0.003,9e-11,6e-07,4e-07,0.008,5e-07,0.0,0.0004,0.0001
TX,EPA Region 6,Bell,48027,48027023402,4862,0.3,0.01,0.007,0.01,0.01,0.002,3e-10,2e-07,6e-07,0.007,5e-06,0.0,0.0002,0.0001
TX,EPA Region 6,Bell,48027,48027023403,5400,0.3,0.01,0.008,0.01,0.01,0.002,4e-11,4e-07,2e-07,0.007,5e-07,0.0,7e-05,0.0001
TX,EPA Region 6,Bell,48027,48027023404,3709,0.3,0.01,0.008,0.01,0.01,0.002,9e-11,4e-07,4e-07,0.007,1e-06,0.0,0.0001,0.0001
TX,EPA Region 6,Bell,48027,48027023500,2155,0.3,0.03,0.01,0.02,0.03,0.005,2e-10,1e-06,8e-07,0.01,9e-07,0.0,0.002,0.0001
TX,EPA Region 6,Bell,48027,48027980001,319,0.3,0.01,0.008,0.01,0.02,0.003,1e-10,6e-07,4e-07,0.007,2e-07,0.0,0.0004,0.0001
TX,EPA Region 6,Bexar,48029,48029000000,1714770,0.3,0.02,0.01,0.02,0.03,0.005,1e-06,2e-06,1e-06,0.01,2e-05,0.0,0.0007,0.0001
TX,EPA Region 6,Bexar,48029,48029110100,3379,0.4,0.02,0.01,0.04,0.05,0.006,3e-07,3e-06,2e-06,0.02,2e-05,0.0,0.0005,0.0001
TX,EPA Region 6,Bexar,48029,48029110300,2542,0.4,0.02,0.01,0.03,0.04,0.006,2e-07,3e-06,2e-06,0.01,2e-05,0.0,0.0005,0.0001
TX,EPA Region 6,Bexar,48029,48029110500,2238,0.4,0.02,0.01,0.03,0.04,0.006,3e-07,3e-06,2e-06,0.02,2e-05,0.0,0.0005,0.0001
TX,EPA Region 6,Bexar,48029,48029110600,7553,0.4,0.02,0.01,0.03,0.04,0.006,3e-07,3e-06,2e-06,0.02,2e-05,0.0,0.0005,0.0001
TX,EPA Region 6,Bexar,48029,48029110700,1398,0.4,0.02,0.01,0.04,0.05,0.006,3e-07,3e-06,2e-06,0.02,2e-05,0.0,0.0005,0.0001
TX,EPA Region 6,Bexar,48029,48029110800,1965,0.4,0.02,0.01,0.04,0.04,0.006,3e-07,3e-06,2e-06,0.02,2e-05,0.0,0.0005,0.0001
TX,EPA Region 6,Bexar,48029,48029110900,549,0.4,0.03,0.01,0.04,0.05,0.006,2e-07,3e-06,2e-06,0.02,2e-05,0.0,0.0006,0.0001
TX,EPA Region 6,Bexar,48029,48029111000,2125,0.4,0.02,0.01,0.03,0.04,0.006,2e-07,3e-06,2e-06,0.01,2e-05,0.0,0.0006,0.0001
TX,EPA Region 6,Bexar,48029,48029120100,7129,0.4,0.02,0.01,0.03,0.03,0.005,1e-07,3e-06,2e-06,0.01,3e-05,0.0,0.0006,0.0001
TX,EPA Region 6,Bexar,48029,48029120300,7031,0.4,0.02,0.01,0.02,0.03,0.006,2e-07,3e-06,2e-06,0.01,2e-05,0.0,0.0006,0.0001
TX,EPA Region 6,Bexar,48029,48029120400,5733,0.3,0.02,0.01,0.02,0.03,0.005,2e-07,3e-06,2e-06,0.01,3e-05,0.0,0.0006,0.0001
TX,EPA Region 6,Bexar,48029,48029120501,8151,0.4,0.02,0.01,0.02,0.03,0.006,1e-07,3e-06,2e-06,0.01,3e-05,0.0,0.0008,0.0001
TX,EPA Region 6,Bexar,48029,48029120502,5155,0.4,0.02,0.01,0.03,0.03,0.006,1e-07,3e-06,2e-06,0.01,3e-05,0.0,0.0009,0.0001
TX,EPA Region 6,Bexar,48029,48029120600,5970,0.3,0.02,0.01,0.02,0.03,0.006,2e-07,3e-06,2e-06,0.01,3e-05,0.0,0.0007,0.0001
TX,EPA Region 6,Bexar,48029,48029120701,5326,0.4,0.02,0.01,0.03,0.04,0.006,2e-07,3e-06,2e-06,0.01,3e-05,0.0,0.0006,0.0001
TX,EPA Region 6,Bexar,48029,48029120702,4477,0.4,0.02,0.01,0.02,0.03,0.006,2e-07,3e-06,2e-06,0.01,2e-05,0.0,0.0006,0.0001
TX,EPA Region 6,Bexar,48029,48029120800,6334,0.3,0.02,0.01,0.03,0.03,0.006,1e-07,3e-06,2e-06,0.01,3e-05,0.0,0.0007,0.0001
TX,EPA Region 6,Bexar,48029,48029120901,2077,0.3,0.02,0.01,0.03,0.03,0.006,1e-07,3e-06,2e-06,0.01,3e-05,0.0,0.0007,0.0001
TX,EPA Region 6,Bexar,48029,48029120902,6123,0.3,0.02,0.01,0.03,0.04,0.006,1e-07,3e-06,2e-06,0.01,3e-05,0.0,0.0008,0.0001
TX,EPA Region 6,Bexar,48029,48029121000,7095,0.3,0.02,0.01,0.03,0.04,0.007,1e-07,3e-06,2e-06,0.01,3e-05,0.0,0.0007,0.0001
TX,EPA Region 6,Bexar,48029,48029121108,7109,0.3,0.02,0.01,0.03,0.03,0.007,1e-07,3e-06,2e-06,0.01,3e-05,0.0,0.0007,0.0001
TX,EPA Region 6,Bexar,48029,48029121110,4895,0.3,0.02,0.01,0.02,0.03,0.006,9e-08,2e-06,2e-06,0.01,4e-05,0.0,0.001,0.0001
TX,EPA Region 6,Bexar,48029,48029121111,6591,0.3,0.02,0.01,0.02,0.03,0.006,8e-08,2e-06,2e-06,0.01,3e-05,0.0,0.001,0.0001
TX,EPA Region 6,Bexar,48029,48029121112,3771,0.3,0.02,0.01,0.02,0.03,0.006,9e-08,2e-06,2e-06,0.01,4e-05,0.0,0.0009,0.0001
TX,EPA Region 6,Bexar,48029,48029121115,5141,0.3,0.02,0.01,0.02,0.03,0.006,1e-07,3e-06,2e-06,0.01,3e-05,0.0,0.0007,0.0001
TX,EPA Region 6,Bexar,48029,48029121116,4839,0.3,0.02,0.01,0.03,0.03,0.006,1e-07,2e-06,2e-06,0.01,3e-05,0.0,0.0007,0.0001
TX,EPA Region 6,Bexar,48029,48029121117,4448,0.3,0.02,0.01,0.03,0.03,0.006,1e-07,2e-06,2e-06,0.01,3e-05,0.0,0.0007,0.0001
TX,EPA Region 6,Bexar,48029,48029121118,5620,0.3,0.02,0.01,0.02,0.03,0.006,1e-07,2e-06,2e-06,0.01,3e-05,0.0,0.0007,0.0001
TX,EPA Region 6,Bexar,48029,48029121119,5362,0.3,0.02,0.01,0.02,0.03,0.006,1e-07,3e-06,2e-06,0.01,3e-05,0.0,0.0007,0.0001
TX,EPA Region 6,Bexar,48029,48029121120,5103,0.3,0.02,0.01,0.02,0.03,0.007,1e-07,2e-06,2e-06,0.01,4e-05,0.0,0.0008,0.0001
TX,EPA Region 6,Bexar,48029,48029121121,3001,0.3,0.02,0.01,0.02,0.03,0.006,1e-07,2e-06,2e-06,0.01,3e-05,0.0,0.0008,0.0001
TX,EPA Region 6,Bexar,48029,48029121122,5390,0.3,0.02,0.01,0.02,0.03,0.006,1e-07,2e-06,2e-06,0.01,4e-05,0.0,0.0009,0.0001
TX,EPA Region 6,Bexar,48029,48029121203,3996,0.3,0.02,0.01,0.03,0.03,0.006,9e-08,2e-06,2e-06,0.01,3e-05,0.0,0.001,0.0001
TX,EPA Region 6,Bexar,48029,48029121204,7747,0.3,0.02,0.01,0.03,0.04,0.006,1e-07,3e-06,2e-06,0.02,3e-05,0.0,0.0009,0.0001
TX,EPA Region 6,Bexar,48029,48029121205,3493,0.3,0.02,0.01,0.03,0.03,0.006,1e-07,2e-06,2e-06,0.01,3e-05,0.0,0.0009,0.0001
TX,EPA Region 6,Bexar,48029,48029121206,7267,0.3,0.02,0.01,0.02,0.03,0.006,9e-08,2e-06,2e-06,0.01,3e-05,0.0,0.001,0.0001
TX,EPA Region 6,Bexar,48029,48029121300,6072,0.3,0.02,0.01,0.03,0.03,0.006,8e-08,2e-06,2e-06,0.01,3e-05,0.0,0.001,0.0001
TX,EPA Region 6,Bexar,48029,48029121402,5584,0.3,0.02,0.01,0.02,0.03,0.005,1e-07,2e-06,2e-06,0.01,3e-05,0.0,0.001,0.0001
TX,EPA Region 6,Bexar,48029,48029121403,4957,0.3,0.02,0.01,0.02,0.03,0.006,1e-07,2e-06,2e-06,0.01,3e-05,0.0,0.001,0.0001
TX,EPA Region 6,Bexar,48029,48029121404,4945,0.4,0.02,0.01,0.02,0.03,0.006,1e-07,3e-06,2e-06,0.01,3e-05,0.0,0.0009,0.0001
TX,EPA Region 6,Bexar,48029,48029121501,7831,0.3,0.02,0.01,0.03,0.03,0.007,7e-08,2e-06,1e-06,0.01,3e-05,0.0,0.003,0.0001
TX,EPA Region 6,Bexar,48029,48029121504,6923,0.3,0.03,0.01,0.02,0.03,0.006,7e-08,2e-06,1e-06,0.01,3e-05,0.0,0.002,0.0001
TX,EPA Region 6,Bexar,48029,48029121505,4571,0.3,0.02,0.01,0.02,0.03,0.007,7e-08,2e-06,1e-06,0.01,3e-05,0.0,0.003,0.0001
TX,EPA Region 6,Bexar,48029,48029121506,5742,0.3,0.02,0.01,0.02,0.03,0.006,8e-08,2e-06,1e-06,0.01,3e-05,0.0,0.002,0.0001
TX,EPA Region 6,Bexar,48029,48029121507,5036,0.3,0.02,0.01,0.02,0.03,0.006,8e-08,2e-06,1e-06,0.01,3e-05,0.0,0.002,0.0001
TX,EPA Region 6,Bexar,48029,48029121508,5064,0.3,0.03,0.01,0.02,0.03,0.005,9e-08,2e-06,1e-06,0.01,3e-05,0.0,0.001,0.0001
TX,EPA Region 6,Bexar,48029,48029121601,4754,0.3,0.02,0.01,0.03,0.03,0.007,5e-08,2e-06,1e-06,0.01,2e-05,0.0,0.004,0.0001
TX,EPA Region 6,Bexar,48029,48029121604,7247,0.3,0.02,0.01,0.03,0.03,0.007,6e-08,2e-06,1e-06,0.01,3e-05,0.0,0.003,0.0001
TX,EPA Region 6,Bexar,48029,48029121605,1921,0.3,0.03,0.01,0.03,0.04,0.007,6e-08,2e-06,1e-06,0.02,2e-05,0.0,0.003,0.0001
TX,EPA Region 6,Bexar,48029,48029121606,4860,0.3,0.03,0.01,0.03,0.04,0.007,6e-08,2e-06,1e-06,0.02,2e-05,0.0,0.003,0.0001
TX,EPA Region 6,Bexar,48029,48029121701,3771,0.3,0.03,0.01,0.02,0.03,0.007,5e-08,2e-06,1e-06,0.01,2e-05,0.0,0.004,0.0001
TX,EPA Region 6,Bexar,48029,48029121702,6960,0.3,0.03,0.01,0.03,0.03,0.007,6e-08,2e-06,1e-06,0.02,2e-05,0.0,0.004,0.0001
TX,EPA Region 6,Bexar,48029,48029121802,8176,0.3,0.03,0.01,0.03,0.03,0.007,6e-08,2e-06,1e-06,0.01,3e-05,0.0,0.002,0.0001
TX,EPA Region 6,Bexar,48029,48029121803,4549,0.3,0.03,0.01,0.03,0.03,0.006,8e-08,2e-06,2e-06,0.01,3e-05,0.0,0.002,0.0001
TX,EPA Region 6,Bexar,48029,48029121804,6353,0.3,0.03,0.01,0.02,0.03,0.006,7e-08,2e-06,2e-06,0.01,3e-05,0.0,0.001,0.0001
TX,EPA Region 6,Bexar,48029,48029121808,3436,0.3,0.02,0.01,0.02,0.03,0.006,8e-08,2e-06,2e-06,0.01,4e-05,0.0,0.001,0.0001
TX,EPA Region 6,Bexar,48029,48029121809,4982,0.3,0.02,0.01,0.02,0.03,0.006,7e-08,2e-06,2e-06,0.01,4e-05,0.0,0.001,0.0001
TX,EPA Region 6,Bexar,48029,48029121810,4387,0.3,0.02,0.01,0.02,0.03,0.006,9e-08,2e-06,2e-06,0.01,4e-05,0.0,0.001,0.0001
TX,EPA Region 6,Bexar,48029,48029121811,4476,0.3,0.02,0.01,0.02,0.03,0.006,8e-08,2e-06,2e-06,0.01,4e-05,0.0,0.001,0.0001
TX,EPA Region 6,Bexar,48029,48029121812,6028,0.3,0.03,0.01,0.02,0.03,0.006,7e-08,2e-06,2e-06,0.01,3e-05,0.0,0.002,0.0001
TX,EPA Region 6,Bexar,48029,48029121813,1637,0.3,0.03,0.01,0.02,0.03,0.006,7e-08,2e-06,2e-06,0.01,5e-05,0.0,0.001,0.0001
TX,EPA Region 6,Bexar,48029,48029121903,4765,0.3,0.02,0.01,0.02,0.03,0.005,9e-08,2e-06,1e-06,0.01,3e-05,0.0,0.0009,0.0001
TX,EPA Region 6,Bexar,48029,48029121904,3564,0.3,0.02,0.009,0.02,0.03,0.005,8e-08,2e-06,1e-06,0.01,3e-05,0.0,0.0008,9e-05
TX,EPA Region 6,Bexar,48029,48029121905,5776,0.3,0.02,0.009,0.02,0.03,0.004,7e-08,2e-06,1e-06,0.01,3e-05,0.0,0.0009,9e-05
TX,EPA Region 6,Bexar,48029,48029121906,5561,0.3,0.02,0.01,0.03,0.03,0.005,1e-07,2e-06,1e-06,0.01,3e-05,0.0,0.0008,0.0001
TX,EPA Region 6,Bexar,48029,48029121907,9329,0.3,0.02,0.009,0.02,0.02,0.004,6e-08,2e-06,1e-06,0.01,3e-05,0.0,0.001,9e-05
TX,EPA Region 6,Bexar,48029,48029121908,2474,0.3,0.02,0.009,0.02,0.02,0.004,7e-08,1e-06,1e-06,0.01,3e-05,0.0,0.001,9e-05
TX,EPA Region 6,Bexar,48029,48029121909,4510,0.3,0.02,0.01,0.03,0.03,0.007,6e-08,2e-06,1e-06,0.01,3e-05,0.0,0.004,0.0001
TX,EPA Region 6,Bexar,48029,48029121910,4736,0.3,0.02,0.01,0.02,0.02,0.005,7e-08,2e-06,1e-06,0.01,4e-05,0.0,0.001,0.0001
TX,EPA Region 6,Bexar,48029,48029130200,1755,0.4,0.02,0.01,0.03,0.03,0.005,2e-07,3e-06,2e-06,0.01,2e-05,0.0,0.0005,0.0001
TX,EPA Region 6,Bexar,48029,48029130300,3303,0.4,0.02,0.01,0.02,0.03,0.005,2e-07,3e-06,1e-06,0.01,2e-05,0.0,0.0005,0.0001
TX,EPA Region 6,Bexar,48029,48029130401,4107,0.3,0.02,0.01,0.02,0.03,0.005,2e-07,3e-06,1e-06,0.01,2e-05,0.0,0.0006,0.0001
TX,EPA Region 6,Bexar,48029,48029130402,3972,0.3,0.02,0.009,0.02,0.03,0.005,1e-07,3e-06,1e-06,0.01,2e-05,0.0,0.0006,0.0001
TX,EPA Region 6,Bexar,48029,48029130500,4146,0.3,0.02,0.01,0.02,0.03,0.005,2e-07,3e-06,2e-06,0.01,2e-05,0.0,0.0006,0.0001
TX,EPA Region 6,Bexar,48029,48029130600,4595,0.4,0.02,0.01,0.02,0.03,0.005,2e-07,3e-06,2e-06,0.01,2e-05,0.0,0.0006,0.0001
TX,EPA Region 6,Bexar,48029,48029130700,1728,0.4,0.02,0.01,0.03,0.03,0.006,2e-07,3e-06,2e-06,0.01,2e-05,0.0,0.0006,0.0001
TX,EPA Region 6,Bexar,48029,48029130800,4848,0.4,0.02,0.01,0.02,0.03,0.005,1e-07,3e-06,2e-06,0.01,2e-05,0.0,0.0006,0.0001
TX,EPA Region 6,Bexar,48029,48029130900,4689,0.4,0.02,0.01,0.02,0.03,0.005,1e-07,6e-06,2e-06,0.01,3e-05,0.0,0.0006,0.0001
TX,EPA Region 6,Bexar,48029,48029131000,5066,0.3,0.02,0.01,0.02,0.03,0.005,1e-07,5e-06,1e-06,0.01,3e-05,0.0,0.0006,0.0001
TX,EPA Region 6,Bexar,48029,48029131100,2438,0.3,0.02,0.01,0.02,0.03,0.005,1e-07,3e-06,1e-06,0.01,2e-05,0.0,0.0006,0.0001
TX,EPA Region 6,Bexar,48029,48029131200,3361,0.3,0.02,0.009,0.02,0.03,0.004,1e-07,3e-06,1e-06,0.01,2e-05,0.0,0.0006,0.0001
TX,EPA Region 6,Bexar,48029,48029131300,5559,0.3,0.02,0.009,0.02,0.03,0.004,1e-07,3e-06,1e-06,0.01,3e-05,0.0,0.0007,0.0001
TX,EPA Region 6,Bexar,48029,48029131401,6632,0.3,0.02,0.009,0.02,0.02,0.004,8e-08,2e-06,1e-06,0.01,3e-05,0.0,0.0007,0.0001
TX,EPA Region 6,Bexar,48029,48029131402,2622,0.3,0.02,0.009,0.02,0.03,0.004,9e-08,2e-06,1e-06,0.01,3e-05,0.0,0.0007,0.0001
TX,EPA Region 6,Bexar,48029,48029131503,3146,0.5,0.02,0.01,0.02,0.03,0.005,9e-08,3e-06,2e-06,0.01,2e-05,0.0,0.0008,0.0001
TX,EPA Region 6,Bexar,48029,48029131504,4113,0.4,0.02,0.01,0.02,0.03,0.005,9e-08,4e-06,2e-06,0.01,2e-05,0.0,0.0008,0.0001
TX,EPA Region 6,Bexar,48029,48029131505,3567,0.4,0.02,0.01,0.02,0.03,0.005,8e-08,2e-06,1e-06,0.01,3e-05,0.0,0.0009,0.0001
TX,EPA Region 6,Bexar,48029,48029131506,3470,0.5,0.02,0.01,0.02,0.03,0.006,8e-08,3e-06,2e-06,0.01,3e-05,0.0,0.0008,0.0001
TX,EPA Region 6,Bexar,48029,48029131507,6136,0.5,0.02,0.01,0.02,0.03,0.006,8e-08,2e-06,2e-06,0.01,3e-05,0.0,0.0008,0.0001
TX,EPA Region 6,Bexar,48029,48029131601,2518,0.3,0.02,0.01,0.02,0.02,0.005,5e-08,1e-06,8e-07,0.01,2e-05,0.0,0.002,0.0001
TX,EPA Region 6,Bexar,48029,48029131606,4895,0.3,0.02,0.008,0.02,0.02,0.003,7e-08,1e-06,9e-07,0.01,3e-05,0.0,0.002,0.0001
TX,EPA Region 6,Bexar,48029,48029131608,4789,0.3,0.02,0.01,0.02,0.03,0.006,7e-08,2e-06,1e-06,0.01,2e-05,0.0,0.003,0.0001
TX,EPA Region 6,Bexar,48029,48029131609,8136,0.3,0.02,0.009,0.02,0.02,0.004,8e-08,1e-06,1e-06,0.01,3e-05,0.0,0.002,0.0001
TX,EPA Region 6,Bexar,48029,48029131610,5436,0.3,0.02,0.008,0.02,0.02,0.003,8e-08,1e-06,9e-07,0.01,3e-05,0.0,0.001,0.0001
TX,EPA Region 6,Bexar,48029,48029131611,1197,0.3,0.02,0.009,0.02,0.02,0.004,9e-08,1e-06,1e-06,0.01,3e-05,0.0,0.001,0.0001
TX,EPA Region 6,Bexar,48029,48029131612,1512,0.3,0.02,0.01,0.02,0.02,0.006,6e-08,1e-06,1e-06,0.01,3e-05,0.0,0.0009,0.0001
TX,EPA Region 6,Bexar,48029,48029131613,5262,0.3,0.02,0.009,0.02,0.02,0.004,7e-08,1e-06,1e-06,0.01,3e-05,0.0,0.001,0.0001
TX,EPA Region 6,Bexar,48029,48029131614,3707,0.3,0.02,0.01,0.02,0.02,0.005,7e-08,1e-06,1e-06,0.01,3e-05,0.0,0.0009,0.0001
TX,EPA Region 6,Bexar,48029,48029131615,7800,0.4,0.02,0.01,0.02,0.03,0.005,7e-08,2e-06,1e-06,0.01,3e-05,0.0,0.0009,0.0001
TX,EPA Region 6,Bexar,48029,48029131700,1241,0.3,0.02,0.01,0.02,0.03,0.006,5e-08,2e-06,1e-06,0.01,2e-05,0.0,0.003,0.0001
TX,EPA Region 6,Bexar,48029,48029131801,2627,0.3,0.01,0.008,0.01,0.01,0.002,4e-08,5e-07,4e-07,0.007,1e-05,0.0,0.0009,0.0001
TX,EPA Region 6,Bexar,48029,48029131802,5486,0.3,0.02,0.008,0.01,0.02,0.003,6e-08,1e-06,8e-07,0.009,2e-05,0.0,0.0009,0.0001
TX,EPA Region 6,Bexar,48029,48029140100,1645,0.4,0.02,0.01,0.03,0.04,0.006,2e-07,3e-06,2e-06,0.01,2e-05,0.0,0.0005,0.0001
TX,EPA Region 6,Bexar,48029,48029140200,3033,0.4,0.02,0.01,0.03,0.04,0.006,2e-07,3e-06,2e-06,0.01,2e-05,0.0,0.0005,0.0001
TX,EPA Region 6,Bexar,48029,48029140300,3358,0.4,0.02,0.01,0.03,0.04,0.005,3e-07,3e-06,2e-06,0.01,2e-05,0.0,0.0005,0.0001
TX,EPA Region 6,Bexar,48029,48029140400,3824,0.3,0.02,0.01,0.02,0.03,0.005,2e-07,3e-06,1e-06,0.01,2e-05,0.0,0.0005,0.0001
TX,EPA Region 6,Bexar,48029,48029140500,4042,0.3,0.02,0.009,0.02,0.03,0.004,2e-07,2e-06,1e-06,0.01,2e-05,0.0,0.0005,0.0001
TX,EPA Region 6,Bexar,48029,48029140600,2632,0.3,0.02,0.009,0.02,0.03,0.004,2e-07,2e-06,1e-06,0.01,2e-05,0.0,0.0006,0.0001
TX,EPA Region 6,Bexar,48029,48029140700,4734,0.3,0.02,0.009,0.02,0.03,0.004,2e-07,2e-06,1e-06,0.01,2e-05,0.0,0.0005,0.0001
TX,EPA Region 6,Bexar,48029,48029140800,5028,0.3,0.02,0.009,0.02,0.03,0.004,2e-07,3e-06,1e-06,0.01,2e-05,0.0,0.0005,0.0001
TX,EPA Region 6,Bexar,48029,48029140900,1948,0.3,0.02,0.009,0.02,0.03,0.004,2e-07,2e-06,1e-06,0.01,2e-05,0.0,0.0005,0.0001
TX,EPA Region 6,Bexar,48029,48029141000,3557,0.3,0.02,0.009,0.02,0.03,0.004,2e-07,2e-06,1e-06,0.01,2e-05,0.0,0.0005,0.0001
TX,EPA Region 6,Bexar,48029,48029141101,4438,0.3,0.02,0.009,0.02,0.03,0.004,2e-07,3e-06,1e-06,0.01,2e-05,0.0,0.0005,0.0001
TX,EPA Region 6,Bexar,48029,48029141102,3973,0.3,0.02,0.009,0.02,0.03,0.004,2e-07,2e-06,1e-06,0.01,2e-05,0.0,0.0005,0.0001
TX,EPA Region 6,Bexar,48029,48029141200,6885,0.3,0.02,0.009,0.02,0.03,0.004,2e-07,2e-06,1e-06,0.01,2e-05,0.0,0.0005,0.0001
TX,EPA Region 6,Bexar,48029,48029141300,5591,0.3,0.02,0.009,0.02,0.03,0.004,1e-07,2e-06,1e-06,0.01,2e-05,0.0,0.0006,0.0001
TX,EPA Region 6,Bexar,48029,48029141402,3622,0.3,0.02,0.009,0.02,0.03,0.004,1e-07,2e-06,1e-06,0.01,2e-05,0.0,0.0006,0.0001
TX,EPA Region 6,Bexar,48029,48029141403,3717,0.3,0.02,0.009,0.02,0.03,0.004,2e-07,2e-06,1e-06,0.01,2e-05,0.0,0.0006,0.0001
TX,EPA Region 6,Bexar,48029,48029141404,4401,0.3,0.02,0.009,0.02,0.03,0.004,2e-07,2e-06,1e-06,0.01,2e-05,0.0,0.0006,0.0001
TX,EPA Region 6,Bexar,48029,48029141600,4410,0.3,0.02,0.009,0.02,0.03,0.003,2e-07,2e-06,9e-07,0.01,1e-05,0.0,0.0006,0.0001
TX,EPA Region 6,Bexar,48029,48029141700,5224,0.3,0.02,0.008,0.02,0.02,0.003,1e-07,2e-06,8e-07,0.009,1e-05,0.0,0.0007,0.0001
TX,EPA Region 6,Bexar,48029,48029141800,4554,0.3,0.02,0.007,0.01,0.02,0.002,8e-08,9e-07,6e-07,0.008,2e-05,0.0,0.001,0.0001
TX,EPA Region 6,Bexar,48029,48029141900,5546,0.3,0.02,0.008,0.01,0.02,0.002,6e-08,9e-07,6e-07,0.008,2e-05,0.0,0.001,0.0001
TX,EPA Region 6,Bexar,48029,48029150100,5099,0.4,0.02,0.01,0.04,0.05,0.006,3e-07,3e-06,2e-06,0.02,2e-05,0.0,0.0005,0.0001
TX,EPA Region 6,Bexar,48029,48029150300,4702,0.4,0.02,0.01,0.03,0.04,0.006,4e-07,3e-06,2e-06,0.01,2e-05,0.0,0.0005,0.0001
TX,EPA Region 6,Bexar,48029,48029150400,3974,0.4,0.02,0.01,0.03,0.04,0.006,4e-07,3e-06,2e-06,0.01,1e-05,0.0,0.0005,0.0001
TX,EPA Region 6,Bexar,48029,48029150501,4372,0.3,0.02,0.01,0.03,0.04,0.006,4e-07,3e-06,2e-06,0.01,1e-05,0.0,0.0005,0.0001
TX,EPA Region 6,Bexar,48029,48029150502,3940,0.3,0.02,0.01,0.03,0.04,0.006,4e-07,3e-06,2e-06,0.01,1e-05,0.0,0.0005,0.0001
TX,EPA Region 6,Bexar,48029,48029150600,4371,0.4,0.02,0.01,0.03,0.04,0.006,4e-07,3e-06,2e-06,0.01,1e-05,0.0,0.0005,0.0001
TX,EPA Region 6,Bexar,48029,48029150700,6162,0.4,0.02,0.01,0.03,0.04,0.006,3e-07,3e-06,2e-06,0.01,1e-05,0.0,0.0005,0.0001
TX,EPA Region 6,Bexar,48029,48029150800,3165,0.4,0.02,0.01,0.03,0.04,0.005,3e-07,3e-06,1e-06,0.01,2e-05,0.0,0.0005,0.0001
TX,EPA Region 6,Bexar,48029,48029150900,5913,0.4,0.02,0.01,0.03,0.04,0.006,3e-07,3e-06,2e-06,0.01,1e-05,0.0,0.0005,0.0001
TX,EPA Region 6,Bexar,48029,48029151000,3365,0.4,0.02,0.01,0.03,0.04,0.006,3e-07,3e-06,2e-06,0.01,1e-05,0.0,0.0005,0.0001
TX,EPA Region 6,Bexar,48029,48029151100,6936,0.3,0.02,0.01,0.03,0.04,0.006,4e-07,3e-06,2e-06,0.01,1e-05,0.0,0.0005,0.0001
TX,EPA Region 6,Bexar,48029,48029151200,9620,0.3,0.02,0.01,0.02,0.03,0.006,3e-07,3e-06,2e-06,0.01,1e-05,0.0,0.0004,0.0001
TX,EPA Region 6,Bexar,48029,48029151301,5368,0.3,0.02,0.01,0.03,0.03,0.006,3e-07,3e-06,2e-06,0.01,1e-05,0.0,0.0005,0.0001
TX,EPA Region 6,Bexar,48029,48029151302,3148,0.3,0.02,0.01,0.02,0.03,0.005,3e-07,3e-06,2e-06,0.01,1e-05,0.0,0.0004,0.0001
TX,EPA Region 6,Bexar,48029,48029151400,4507,0.3,0.02,0.01,0.03,0.03,0.006,3e-07,3e-06,2e-06,0.01,1e-05,0.0,0.0005,0.0001
TX,EPA Region 6,Bexar,48029,48029151500,2573,0.3,0.02,0.01,0.02,0.03,0.005,3e-07,3e-06,2e-06,0.01,1e-05,0.0,0.0005,0.0001
TX,EPA Region 6,Bexar,48029,48029151600,7244,0.4,0.02,0.01,0.02,0.03,0.005,3e-07,3e-06,2e-06,0.01,1e-05,0.0,0.0005,0.0001
TX,EPA Region 6,Bexar,48029,48029151700,6423,0.3,0.02,0.01,0.02,0.03,0.005,3e-07,3e-06,2e-06,0.01,1e-05,0.0,0.0005,0.0001
TX,EPA Region 6,Bexar,48029,48029151900,5113,0.3,0.02,0.009,0.02,0.03,0.004,3e-07,2e-06,1e-06,0.01,1e-05,0.0,0.0005,0.0001
TX,EPA Region 6,Bexar,48029,48029152000,1896,0.3,0.02,0.01,0.02,0.03,0.005,2e-07,4e-06,1e-06,0.01,1e-05,0.0,0.0004,0.0001
TX,EPA Region 6,Bexar,48029,48029152100,6248,0.3,0.02,0.007,0.01,0.01,0.002,1e-07,1e-06,4e-07,0.007,1e-05,0.0,0.0006,9e-05
TX,EPA Region 6,Bexar,48029,48029152201,8089,0.3,0.01,0.007,0.01,0.01,0.002,8e-08,1e-06,4e-07,0.007,2e-05,0.0,0.0007,0.0001
TX,EPA Region 6,Bexar,48029,48029152202,4589,0.3,0.02,0.007,0.01,0.01,0.002,7e-08,1e-06,5e-07,0.007,2e-05,0.0,0.0008,0.0001
TX,EPA Region 6,Bexar,48029,48029160100,5794,0.4,0.02,0.01,0.03,0.04,0.006,5e-07,3e-06,2e-06,0.01,2e-05,0.0,0.0005,0.0001
TX,EPA Region 6,Bexar,48029,48029160200,2676,0.4,0.02,0.01,0.03,0.04,0.006,5e-07,3e-06,2e-06,0.01,2e-05,0.0,0.0005,0.0001
