state,epa_region,county,fips,tract,population,total_cancer_risk_(per_million),pt-stationarypoint_cancer_risk_(per_million),or-lightduty-offnetwork-gas_cancer_risk_(per_million),or-lightduty-offnetwork-diesel_cancer_risk_(per_million),or-heavyduty-offnetwork-gas_cancer_risk_(per_million),or-heavyduty-offnetwork-diesel_cancer_risk_(per_million),or-lightduty-onnetwork-gas_cancer_risk_(per_million),or-lightduty-onnetwork-diesel_cancer_risk_(per_million),or-heavyduty-onnetwork-gas_cancer_risk_(per_million),or-heavyduty-onnetwork-diesel_cancer_risk_(per_million),or-refueling_cancer_risk_(per_million),or-heavyduty-hoteling_cancer_risk_(per_million),nr-recreational-inc-pleasurecraft_cancer_risk_(per_million),nr-construction_cancer_risk_(per_million),nr-commerciallawngarden_cancer_risk_(per_million),nr-residentiallawngarden_cancer_risk_(per_million),nr-agriculture_cancer_risk_(per_million),nr-commercialequipment_cancer_risk_(per_million),nr-allother_cancer_risk_(per_million),nr-cmv_c1c2_ports_cancer_risk_(per_million),nr-cmv_c3_ports_cancer_risk_(per_million),nr-cmv_c1c2c3_underway_cancer_risk_(per_million),nr-locomotives_cancer_risk_(per_million),nr-point-airports_cancer_risk_(per_million),nr-_point-railyards_cancer_risk_(per_million),np-industrial_cancer_risk_(per_million),np-commercialcooking_cancer_risk_(per_million),np-oilgas_cancer_risk_(per_million),np-solventscoatings_cancer_risk_(per_million),np-storagetransfer_bulkterminals_gasstage1_cancer_risk_(per_million),np-miscellaneousnonindustrial_cancer_risk_(per_million),np-fuelcombustion_not_rwc_cancer_risk_(per_million),np-residentialwoodcombustionrwc_cancer_risk_(per_million),np-wastedisposal_cancer_risk_(per_million),np-agriculturelivestock_cancer_risk_(per_million),fire_cancer_risk_(per_million),biogenics_cancer_risk_(per_million),secondary_cancer_risk_(per_million),background_cancer_risk_(per_million)
TX,EPA Region 6,Hopkins,48223,48223950100,2825,30,0.686270982583133,0.311997439511579,0.011853848202492,0.002476460665694,0.001156882046562,0.174758757246017,0.018950413249015,0.005302170711898,0.064016911812525,0.010787429404752,0.089879514075694,0.104163621081617,0.063310756465737,0.006362084338491,0.019605348284003,0.126688402515463,0.012839584878189,0.002853475298551,0.0,0.0,0.0,0.001361918317691,0.009460887173019,2.6153263e-07,0.0,0.102255943224685,0.151436011056769,0.023208503663987,0.024042145855592,0.003931827970376,0.051568460380008,0.118548598572393,1.08149501507874,0.025076486257073,2.07887339221242,2.62534230088496,17.3839830088495,3.0
TX,EPA Region 6,Hopkins,48223,48223950200,4263,30,0.138599965927471,0.408312339682152,0.018865543470547,0.003681971627672,0.002238999204007,0.217332586085885,0.026406686854587,0.006743587762059,0.102153140218278,0.013295525063934,0.322529864041567,0.104628047885381,0.036848512885427,0.009676952008199,0.022642926802073,0.115286434851309,0.018477215494878,0.003160161869812,0.0,0.0,0.0,0.002865658942099,0.008111307115532,2.04617109e-07,0.0,0.018251817061773,0.065034755194635,0.02954607915271,0.036914122906235,0.00605542513337,0.067846665449185,0.160911278155479,1.07926727588841,0.016183721057128,1.79795862373829,2.46349706779262,17.3323335679099,3.0
TX,EPA Region 6,Hopkins,48223,48223950300,5652,30,0.454248648290724,0.437703457688468,0.02210808107835,0.004396920636556,0.003127492889686,0.298068650882545,0.039181805974707,0.008751010468176,0.137085957145152,0.018127600551316,0.425345227262728,0.071706215772113,0.06161310754589,0.008160908961082,0.02368789814649,0.092469677891329,0.025357081549123,0.004052005278258,0.0,0.0,0.0,0.002455911344741,0.041256338502757,1.58540556e-07,0.0,0.022806585107333,0.113954308005373,0.031502240779526,0.040811636614023,0.006882543630728,0.088867960131915,0.175240952438195,1.23976325280701,0.021423914593695,1.82187228573981,2.52516666666666,17.3830587402689,3.0
TX,EPA Region 6,Hopkins,48223,48223950401,4014,30,0.112946657444176,0.567745763500904,0.035184286997699,0.006435542428659,0.005676346245603,0.573717792646288,0.094664561186843,0.015844761831102,0.279539940406592,0.032820113001135,0.385962317133004,0.055464004324783,0.097349453173343,0.009993294475951,0.030111090743708,0.077336449780086,0.041534527426847,0.006663918366496,0.0,0.0,0.0,0.002557777019203,0.020492692554782,2.3059075e-08,0.0,0.024537707629681,0.09322225749478,0.040039982709334,0.047673801520904,0.010105722773658,0.12752815555411,0.223453211624221,1.24125392636773,0.015881673161921,1.670163,2.41,17.382,3.0
TX,EPA Region 6,Hopkins,48223,48223950402,3759,30,0.101029062129541,0.550187627235778,0.033789711017813,0.006269654414756,0.005421003791679,0.478122247040367,0.079590195074605,0.013202337503595,0.223049456421198,0.026803010704071,0.673703835410415,0.053137785156825,0.09663008224148,0.009794841795629,0.02966227678142,0.077115864600118,0.040831178049418,0.006508392556627,0.0,0.0,0.0,0.002192446131017,0.043918287832982,0.0,0.0,0.025846648168406,0.085728698320835,0.039794331188779,0.047191812295402,0.00987192175624,0.123700604057289,0.218608299764239,1.23349045881412,0.015625637001706,1.670163,2.41,17.382,3.0
TX,EPA Region 6,Hopkins,48223,48223950500,3019,30,0.418124351966586,0.440030945889265,0.023634820608479,0.004480946305219,0.003398304230456,0.495985188625367,0.067942530151752,0.014174905986386,0.239706944030127,0.030625680577667,0.386068075123979,0.059318867831654,0.068515865823852,0.008295819211734,0.024572661322451,0.083257419795155,0.028231319210744,0.004383509320896,0.0,0.0,0.0,0.002273569395154,0.022746065663568,5.8919e-10,0.0,0.019595184494932,0.105945765673467,0.031758706736068,0.044610613500679,0.006917443722526,0.082965758074448,0.183075174436338,1.19739333854816,0.019070939736124,1.77715943590628,2.47972441205697,17.3920781715799,3.0
TX,EPA Region 6,Hopkins,48223,48223950600,3856,30,0.169240249840702,0.430097749827807,0.025691844084736,0.004616108491728,0.003955668117808,0.438453065799908,0.0687842390721,0.01216373111968,0.220930377613053,0.025159145301014,0.240414703432876,0.05829753442197,0.080467484215687,0.008844859700826,0.026193459179181,0.079885390494231,0.033463985809875,0.005414539364825,0.0,0.0,0.0,0.002582086641131,0.017248366625673,8.9176606e-08,0.0,0.020934862347466,0.102897199820874,0.033444370040225,0.043394070714171,0.008602257633184,0.106432193155953,0.19735219744858,1.10178051899714,0.017198725762384,1.69478903319497,2.42604356846472,17.3843220954356,2.99999999999999
TX,EPA Region 6,Hopkins,48223,48223950700,4915,30,1.25984402416481,0.313633477605296,0.013335369598305,0.002892366351012,0.001669684739592,0.133455054888119,0.013894730232401,0.004091549662762,0.063630112506784,0.008729868667626,0.090577897468514,0.117763050902786,0.030115960959777,0.007576969522052,0.0193580205454,0.091630819331186,0.015556949033735,0.003715572907768,0.0,0.0,0.0,0.004932024556482,0.005713828542366,8.29885695e-07,0.0,0.008489682802339,0.28671061968582,0.025882102377354,0.023811649709862,0.003970167776576,0.057049743229689,0.136031706604349,1.33918905091852,0.027842885232569,2.01158412919644,2.67808097660223,17.5395841302136,3.0
TX,EPA Region 6,Hopkins,48223,48223950800,2858,30,0.421675132216032,0.346592734587982,0.017584470534255,0.002949666307206,0.001990621520273,0.142801121091613,0.01951528429773,0.004323529002192,0.058501090809807,0.007999329869736,0.090220769680396,0.146668916275556,0.034938781264949,0.0082785145233,0.019388427717808,0.101331289465752,0.016619224808773,0.003138222448619,0.0,0.0,0.0,0.004823429663002,0.009186829157454,6.95799087e-07,0.0,0.011734868118574,0.236371142109447,0.025473821949386,0.029342991997176,0.005433792814885,0.072542602309543,0.158536978023732,1.23029624948495,0.0215102527698,1.76889465570385,2.60782645206438,17.3797753673897,3.0
TX,EPA Region 6,Houston,48225,48225000000,23732,30,0.107882518240545,0.254874306919113,0.012500416719672,0.002680640605204,0.001295313331942,0.251887529869541,0.036406932555058,0.008361119634623,0.093818754859769,0.01386905700931,0.282191051147884,0.118322717142414,0.018398668336888,0.008341047772358,0.028443218231121,0.074821869488854,0.012754563790391,0.009615513789219,0.0,0.0,0.0,0.00240204544352,0.01285504879344,2.418417414e-06,0.0,0.005201836904714,0.262839807051998,0.027750643848621,0.028855980819287,0.009615849478536,0.090136129010451,0.147173866104918,1.72402691727772,0.007770215691393,1.95231305869709,3.55884577785269,18.1582071464688,3.0
TX,EPA Region 6,Houston,48225,48225950100,4872,30,0.187322395549874,0.256194524731795,0.011609263468397,0.002794481802545,0.001267554444172,0.081741682993485,0.010793827420641,0.002704934592624,0.026480900066831,0.004588426865767,0.061093728061234,0.06835581256301,0.01786314211467,0.00811899420113,0.027508444493922,0.070626616122729,0.013171160066036,0.010081254147036,0.0,0.0,0.0,0.002289978253386,0.004554932240766,7.527842823e-06,0.0,0.004665863905693,0.367662266484254,0.025277982795133,0.017728467387842,0.004390962461642,0.072163094510086,0.14355286916439,1.52087429350275,0.007433553077146,1.93659167323449,3.45797331691297,17.8002619047619,3.0
TX,EPA Region 6,Houston,48225,48225950200,1422,30,0.132713294576094,0.186568680814555,0.008563162423312,0.002174166785601,0.001003640030852,0.153963215565011,0.020439231799182,0.005376835220625,0.056992573065642,0.008830740014497,0.083178031926536,0.106779726025913,0.016540222586985,0.005773579247264,0.019212634767367,0.122248023576175,0.008379863531055,0.006692107645345,0.0,0.0,0.0,0.001401923888779,0.005387328445578,1.328990932e-06,0.0,0.003019636732943,0.277550612521988,0.023914450016797,0.027316046238484,0.00474683309477,0.057383055004316,0.10799004285871,1.55609976187302,0.014898253859923,1.79643923206749,3.29948663853727,17.5013445850914,3.0
TX,EPA Region 6,Houston,48225,48225950300,3274,30,0.088145564447862,0.298459252561545,0.015772175234538,0.003334763838051,0.001707566755451,0.515790057058572,0.078187021066024,0.016845258019256,0.194012855400446,0.029124422678566,0.669602648679725,0.092610208907597,0.024955600488156,0.010278997445149,0.036933958896744,0.07469835520653,0.017577119469257,0.009627706886646,0.0,0.0,0.0,0.002766044796837,0.023985186674677,2.37808864e-07,0.0,0.007773966634791,0.119280617540819,0.031762411585277,0.040565197286863,0.013337614084201,0.100111740626596,0.186034955608285,1.81742010016399,0.006616552587369,2.00227198869882,3.43551863164325,18.7586554673182,3.0
TX,EPA Region 6,Houston,48225,48225950400,3138,30,0.084339694912399,0.360796568969444,0.019704989775467,0.004578976760276,0.002453498685785,0.61165272069366,0.094677880136273,0.019805090392561,0.234320040372642,0.033660243275663,0.860963065470325,0.094971069331379,0.027901790499008,0.011415965113948,0.040575219785518,0.072537104355679,0.022454032957255,0.011134035912236,0.0,0.0,0.0,0.002755034710601,0.016479943310546,0.0,0.0,0.010023643502315,0.118124763209015,0.036511605919831,0.046180436611107,0.014658503236203,0.113951241246784,0.202818040866207,2.01365641291864,0.006317853130083,2.004779,3.452,18.902,3.0
TX,EPA Region 6,Houston,48225,48225950500,4419,30,0.102858552124181,0.271746598454402,0.012417549676514,0.002547845150468,0.001194754651992,0.211772541927774,0.028300018361774,0.00718228374582,0.072865911718726,0.011856542100922,0.228332027286237,0.118147920226449,0.017966141910702,0.008457059187489,0.029435179444732,0.074914170542928,0.011283855217183,0.008985383721903,0.0,0.0,0.0,0.002723186701609,0.011535074209305,3.575567648e-06,0.0,0.004316047345761,0.167481956762305,0.026549604316117,0.031677405728444,0.009218723256782,0.086059873011738,0.154442394910969,1.69306648883945,0.007171630567303,1.97245831885052,3.53166010409595,18.0966675718488,3.0
TX,EPA Region 6,Houston,48225,48225950600,1531,30,0.186286531031112,0.206593510808396,0.007551906931731,0.00141193440097,0.000488934272546,0.176759410796643,0.02099593199438,0.006509422444192,0.055626322535531,0.010200357447967,0.043473087225778,0.188380107962034,0.008127273562398,0.008534359369077,0.01825858821032,0.041803331082702,0.008186311727981,0.013515638487288,0.0,0.0,0.0,0.001368481815905,0.016365082043833,1.46922735e-06,0.0,0.001989301774318,0.258429260507003,0.021429019803289,0.019686575961984,0.004141771037652,0.073283526266871,0.091512093905672,1.56427398921894,0.006828546627858,2.25156465512734,4.67915741345525,19.053542782495,3.0
TX,EPA Region 6,Houston,48225,48225950700,5076,30,0.032689469148074,0.179022567624609,0.009459271048266,0.001616063271129,0.000752530143029,0.107586540924206,0.014198416218081,0.003663830596561,0.047044044001132,0.004972088831532,0.0613657456627,0.179557484182829,0.012803798376305,0.005963237074374,0.021158031760484,0.076933131501795,0.007131679682463,0.008413072446631,0.0,0.0,0.0,0.002368951017338,0.013584241571685,0.0,0.0,0.003427814564602,0.424513111523461,0.026147264384421,0.022014648586289,0.012473651074368,0.104037198898624,0.112622410383588,1.8019073794631,0.008543580486615,1.83861475531925,3.55968321513002,17.6222068557919,2.99999999999999
TX,EPA Region 6,Howard,48227,48227000000,35012,20,0.680712159670692,0.108700078436058,0.009567845151946,0.001895581101733,0.003295913827996,0.123811982805261,0.0303931213912,0.005674334076769,0.135290436029689,0.006868783542746,0.367739532591661,0.012062639030483,0.014013740760322,0.002723109622093,0.013083562705607,0.014730923164357,0.01193872773571,0.003912289567115,0.0,0.0,0.0,0.001891251703917,0.206890972706944,0.000744843657389,0.0,0.00684555607636,2.683779145215,0.012026739640565,0.01358859845658,0.003278272939528,0.009115849306372,0.061717613877044,0.269212351714272,0.000564536443077,0.591968087669886,1.87650584942305,12.9582107848737,2.82
TX,EPA Region 6,Howard,48227,48227950100,2247,20,0.793150925557342,0.10535663556793,0.009224294374896,0.00181597880291,0.003032266639979,0.087928804679694,0.02047821159908,0.003997123298542,0.102532932088067,0.005044391175006,0.431715574909411,0.011430851399106,0.013138228427561,0.002513126718285,0.012565457837897,0.01961806224248,0.010916224366359,0.003549262337959,0.0,0.0,0.0,0.001746409756996,0.006016787113605,0.000414567294127,0.0,0.006053287161269,3.20736531727653,0.011433535962213,0.012179217173349,0.003037116457603,0.009032121188635,0.056871719583745,0.265773845621816,0.0005932083058,0.559250894303286,1.87410057854917,12.8831811303961,2.82
TX,EPA Region 6,Howard,48227,48227950200,2022,20,0.495332460721359,0.09169586395135,0.007021259282216,0.000962833435158,0.001531932424687,0.076956420111112,0.013626214782768,0.003058403142609,0.08990782239882,0.004943418084211,0.260925314891938,0.016894949579983,0.00923561057511,0.002139785794878,0.00977099682341,0.013762023532747,0.004877441802788,0.00163118077432,0.0,0.0,0.0,0.002308628619066,0.002233682769713,0.000139364411542,0.0,0.002500138624184,1.99142559181176,0.011090223403609,0.011490514314138,0.00246895312599,0.007190701738587,0.050173008172315,0.308014750756438,0.000568732298832,0.571018539318141,1.88075173095944,12.801396636993,2.82
TX,EPA Region 6,Howard,48227,48227950300,2242,20,0.476063485130228,0.155927325134763,0.014261027770666,0.003064328525242,0.005489690602074,0.17976126140894,0.046494595258993,0.008171971410444,0.212394622145932,0.010053499735156,1.52286475480793,0.01128385052684,0.019370637536173,0.003501532828537,0.017079181846319,0.016299891186373,0.018069867902138,0.006055065689378,0.0,0.0,0.0,0.002251335913886,0.017073813097218,0.005817125636008,0.0,0.011037842403949,2.6618382148229,0.014675721194749,0.014569213462005,0.00437000141753,0.010717102898283,0.078478755949959,0.276457416151447,0.000554706702422,0.66863293688665,1.93084745762711,12.998,2.82
