,id,geoid,households,below_poverty,hh_snap,hh_nowork
62523,1400000US48085031612,"Census Tract 316.12, Collin County, Texas",2207,15,42,12.5
62524,1400000US48085031613,"Census Tract 316.13, Collin County, Texas",2202,144,58,17.6
62525,1400000US48085031621,"Census Tract 316.21, Collin County, Texas",2380,197,58,6.5
62526,1400000US48085031622,"Census Tract 316.22, Collin County, Texas",2274,112,41,9.8
62527,1400000US48085031623,"Census Tract 316.23, Collin County, Texas",1126,145,61,3.6
62528,1400000US48085031624,"Census Tract 316.24, Collin County, Texas",1491,280,130,11.2
62529,1400000US48085031625,"Census Tract 316.25, Collin County, Texas",1767,109,26,11.8
62530,1400000US48085031626,"Census Tract 316.26, Collin County, Texas",926,45,7,15.2
62531,1400000US48085031627,"Census Tract 316.27, Collin County, Texas",1822,173,39,13.0
62532,1400000US48085031628,"Census Tract 316.28, Collin County, Texas",1393,112,26,8.1
62533,1400000US48085031629,"Census Tract 316.29, Collin County, Texas",1301,111,92,16.4
62534,1400000US48085031630,"Census Tract 316.30, Collin County, Texas",1584,12,72,12.2
62535,1400000US48085031631,"Census Tract 316.31, Collin County, Texas",1760,160,223,5.0
62536,1400000US48085031632,"Census Tract 316.32, Collin County, Texas",2518,292,74,3.5
62537,1400000US48085031633,"Census Tract 316.33, Collin County, Texas",1422,74,20,5.6
62538,1400000US48085031634,"Census Tract 316.34, Collin County, Texas",1216,29,105,4.4
62539,1400000US48085031635,"Census Tract 316.35, Collin County, Texas",1639,72,97,2.7
62540,1400000US48085031636,"Census Tract 316.36, Collin County, Texas",2638,52,41,12.3
62541,1400000US48085031637,"Census Tract 316.37, Collin County, Texas",2183,131,40,12.4
62542,1400000US48085031638,"Census Tract 316.38, Collin County, Texas",2147,81,12,3.8
62543,1400000US48085031639,"Census Tract 316.39, Collin County, Texas",2537,111,30,5.5
62544,1400000US48085031640,"Census Tract 316.40, Collin County, Texas",3328,108,42,6.0
62545,1400000US48085031641,"Census Tract 316.41, Collin County, Texas",1968,52,22,3.5
62546,1400000US48085031642,"Census Tract 316.42, Collin County, Texas",1589,26,21,10.2
62547,1400000US48085031643,"Census Tract 316.43, Collin County, Texas",1866,150,130,6.1
62548,1400000US48085031645,"Census Tract 316.45, Collin County, Texas",683,34,0,16.6
62549,1400000US48085031646,"Census Tract 316.46, Collin County, Texas",2126,77,15,8.0
62550,1400000US48085031647,"Census Tract 316.47, Collin County, Texas",1298,19,11,5.6
62551,1400000US48085031648,"Census Tract 316.48, Collin County, Texas",2683,191,46,15.0
62552,1400000US48085031649,"Census Tract 316.49, Collin County, Texas",1995,97,7,15.5
62553,1400000US48085031652,"Census Tract 316.52, Collin County, Texas",3388,67,18,4.1
62554,1400000US48085031653,"Census Tract 316.53, Collin County, Texas",2764,149,28,8.9
62555,1400000US48085031654,"Census Tract 316.54, Collin County, Texas",1273,45,0,8.2
62556,1400000US48085031655,"Census Tract 316.55, Collin County, Texas",2163,122,10,6.7
62557,1400000US48085031656,"Census Tract 316.56, Collin County, Texas",1285,73,16,6.8
62558,1400000US48085031657,"Census Tract 316.57, Collin County, Texas",1690,110,10,4.3
62559,1400000US48085031658,"Census Tract 316.58, Collin County, Texas",2546,226,41,1.0
62560,1400000US48085031659,"Census Tract 316.59, Collin County, Texas",1048,64,13,5.0
62561,1400000US48085031660,"Census Tract 316.60, Collin County, Texas",1807,56,61,1.1
62562,1400000US48085031661,"Census Tract 316.61, Collin County, Texas",1134,55,6,5.1
62563,1400000US48085031662,"Census Tract 316.62, Collin County, Texas",1543,24,21,4.7
62564,1400000US48085031663,"Census Tract 316.63, Collin County, Texas",1310,86,8,11.0
62565,1400000US48085031664,"Census Tract 316.64, Collin County, Texas",1284,101,0,6.7
62566,1400000US48085031704,"Census Tract 317.04, Collin County, Texas",1765,48,0,3.0
62567,1400000US48085031706,"Census Tract 317.06, Collin County, Texas",875,22,6,12.3
62568,1400000US48085031708,"Census Tract 317.08, Collin County, Texas",2131,166,21,12.3
62569,1400000US48085031709,"Census Tract 317.09, Collin County, Texas",1849,238,78,8.7
62570,1400000US48085031711,"Census Tract 317.11, Collin County, Texas",1559,76,22,3.1
62571,1400000US48085031712,"Census Tract 317.12, Collin County, Texas",2837,156,79,4.7
62572,1400000US48085031713,"Census Tract 317.13, Collin County, Texas",2438,280,82,2.1
62573,1400000US48085031714,"Census Tract 317.14, Collin County, Texas",3408,343,248,4.3
62574,1400000US48085031715,"Census Tract 317.15, Collin County, Texas",1192,55,10,14.3
62575,1400000US48085031716,"Census Tract 317.16, Collin County, Texas",1359,43,16,9.6
62576,1400000US48085031717,"Census Tract 317.17, Collin County, Texas",1021,82,84,3.3
62577,1400000US48085031718,"Census Tract 317.18, Collin County, Texas",1049,65,20,10.0
62578,1400000US48085031719,"Census Tract 317.19, Collin County, Texas",890,74,18,6.3
62579,1400000US48085031720,"Census Tract 317.20, Collin County, Texas",1840,708,258,7.0
62580,1400000US48085031802,"Census Tract 318.02, Collin County, Texas",2664,502,87,15.7
62581,1400000US48085031804,"Census Tract 318.04, Collin County, Texas",2504,433,71,26.1
62582,1400000US48085031805,"Census Tract 318.05, Collin County, Texas",2151,68,27,10.8
62583,1400000US48085031806,"Census Tract 318.06, Collin County, Texas",1201,195,9,4.3
62584,1400000US48085031807,"Census Tract 318.07, Collin County, Texas",2111,196,89,18.5
62585,1400000US48085031900,"Census Tract 319, Collin County, Texas",3500,304,176,6.7
62586,1400000US48085032003,"Census Tract 320.03, Collin County, Texas",2079,584,170,10.7
62587,1400000US48085032004,"Census Tract 320.04, Collin County, Texas",2314,232,153,2.0
62588,1400000US48085032008,"Census Tract 320.08, Collin County, Texas",1597,44,25,9.7
62589,1400000US48085032009,"Census Tract 320.09, Collin County, Texas",2488,140,77,12.6
62590,1400000US48085032010,"Census Tract 320.10, Collin County, Texas",1851,203,130,9.8
62591,1400000US48085032011,"Census Tract 320.11, Collin County, Texas",2613,81,46,2.9
62592,1400000US48085032012,"Census Tract 320.12, Collin County, Texas",1221,225,61,4.7
62593,1400000US48085032013,"Census Tract 320.13, Collin County, Texas",2125,305,69,5.3
62594,1400000US48087950300,"Census Tract 9503, Collingsworth County, Texas",1035,194,197,10.7
62595,1400000US48089750100,"Census Tract 7501, Colorado County, Texas",1502,230,270,15.4
62596,1400000US48089750200,"Census Tract 7502, Colorado County, Texas",694,151,65,20.0
62597,1400000US48089750300,"Census Tract 7503, Colorado County, Texas",1873,160,65,19.0
62598,1400000US48089750400,"Census Tract 7504, Colorado County, Texas",1983,162,44,11.4
62599,1400000US48089750500,"Census Tract 7505, Colorado County, Texas",1398,105,49,20.7
62600,1400000US48091310100,"Census Tract 3101, Comal County, Texas",1660,131,119,18.5
62601,1400000US48091310200,"Census Tract 3102, Comal County, Texas",1704,182,83,7.8
62602,1400000US48091310300,"Census Tract 3103, Comal County, Texas",3389,434,178,18.6
62603,1400000US48091310401,"Census Tract 3104.01, Comal County, Texas",1795,206,193,10.4
62604,1400000US48091310403,"Census Tract 3104.03, Comal County, Texas",2791,166,101,11.6
62605,1400000US48091310404,"Census Tract 3104.04, Comal County, Texas",1667,340,172,13.3
62606,1400000US48091310501,"Census Tract 3105.01, Comal County, Texas",1528,131,192,6.9
62607,1400000US48091310502,"Census Tract 3105.02, Comal County, Texas",2161,215,212,9.7
62608,1400000US48091310503,"Census Tract 3105.03, Comal County, Texas",2394,100,54,14.9
62609,1400000US48091310603,"Census Tract 3106.03, Comal County, Texas",1399,99,79,27.9
62610,1400000US48091310604,"Census Tract 3106.04, Comal County, Texas",1232,92,82,19.2
62611,1400000US48091310605,"Census Tract 3106.05, Comal County, Texas",2177,193,44,25.3
62612,1400000US48091310606,"Census Tract 3106.06, Comal County, Texas",2022,252,62,27.6
62613,1400000US48091310607,"Census Tract 3106.07, Comal County, Texas",2130,222,66,21.9
62614,1400000US48091310608,"Census Tract 3106.08, Comal County, Texas",1201,170,116,28.9
62615,1400000US48091310701,"Census Tract 3107.01, Comal County, Texas",2265,86,37,22.7
62616,1400000US48091310702,"Census Tract 3107.02, Comal County, Texas",1916,37,64,23.1
62617,1400000US48091310703,"Census Tract 3107.03, Comal County, Texas",2164,75,38,13.9
62618,1400000US48091310704,"Census Tract 3107.04, Comal County, Texas",2400,127,52,21.5
62619,1400000US48091310801,"Census Tract 3108.01, Comal County, Texas",2305,66,0,10.8
62620,1400000US48091310802,"Census Tract 3108.02, Comal County, Texas",3186,229,197,16.4
62621,1400000US48091310901,"Census Tract 3109.01, Comal County, Texas",2362,56,40,12.6
62622,1400000US48091310902,"Census Tract 3109.02, Comal County, Texas",3451,99,136,15.7
62623,1400000US48091310903,"Census Tract 3109.03, Comal County, Texas",2068,89,9,14.9
62624,1400000US48093950100,"Census Tract 9501, Comanche County, Texas",1732,289,94,20.0
62625,1400000US48093950200,"Census Tract 9502, Comanche County, Texas",1366,111,47,20.8
62626,1400000US48093950300,"Census Tract 9503, Comanche County, Texas",1705,145,366,17.1
62627,1400000US48093950400,"Census Tract 9504, Comanche County, Texas",684,124,36,23.8
62628,1400000US48095950300,"Census Tract 9503, Concho County, Texas",912,120,79,23.3
62629,1400000US48097000100,"Census Tract 1, Cooke County, Texas",2476,168,234,17.3
62630,1400000US48097000200,"Census Tract 2, Cooke County, Texas",1870,130,17,10.9
62631,1400000US48097000400,"Census Tract 4, Cooke County, Texas",780,108,89,10.5
62632,1400000US48097000500,"Census Tract 5, Cooke County, Texas",1349,448,332,11.3
62633,1400000US48097000600,"Census Tract 6, Cooke County, Texas",1777,291,323,19.4
62634,1400000US48097000700,"Census Tract 7, Cooke County, Texas",3015,120,64,24.1
62635,1400000US48097000900,"Census Tract 9, Cooke County, Texas",1836,60,107,13.1
62636,1400000US48097001100,"Census Tract 11, Cooke County, Texas",2248,321,453,12.3
62637,1400000US48099010101,"Census Tract 101.01, Coryell County, Texas",1467,164,133,14.0
62638,1400000US48099010102,"Census Tract 101.02, Coryell County, Texas",1398,106,98,27.1
62639,1400000US48099010201,"Census Tract 102.01, Coryell County, Texas",49,7,0,0.0
62640,1400000US48099010202,"Census Tract 102.02, Coryell County, Texas",2031,311,258,18.0
62641,1400000US48099010300,"Census Tract 103, Coryell County, Texas",726,109,209,22.1
62642,1400000US48099010400,"Census Tract 104, Coryell County, Texas",1703,155,131,10.3
62643,1400000US48099010501,"Census Tract 105.01, Coryell County, Texas",650,84,0,4.8
62644,1400000US48099010502,"Census Tract 105.02, Coryell County, Texas",582,117,6,4.2
62645,1400000US48099010503,"Census Tract 105.03, Coryell County, Texas",0,0,0,-
62646,1400000US48099010504,"Census Tract 105.04, Coryell County, Texas",392,35,26,0.0
62647,1400000US48099010601,"Census Tract 106.01, Coryell County, Texas",1720,340,355,19.9
62648,1400000US48099010603,"Census Tract 106.03, Coryell County, Texas",2107,253,292,9.6
62649,1400000US48099010604,"Census Tract 106.04, Coryell County, Texas",1940,143,166,8.6
62650,1400000US48099010701,"Census Tract 107.01, Coryell County, Texas",1474,117,136,16.7
62651,1400000US48099010702,"Census Tract 107.02, Coryell County, Texas",1334,171,163,21.0
62652,1400000US48099010802,"Census Tract 108.02, Coryell County, Texas",1959,193,122,16.7
62653,1400000US48099010803,"Census Tract 108.03, Coryell County, Texas",904,56,37,14.0
62654,1400000US48099010804,"Census Tract 108.04, Coryell County, Texas",1881,364,407,17.6
62655,1400000US48099980000,"Census Tract 9800, Coryell County, Texas",5,5,5,0.0
62656,1400000US48101950100,"Census Tract 9501, Cottle County, Texas",707,199,213,20.0
62657,1400000US48103950100,"Census Tract 9501, Crane County, Texas",1421,145,104,9.9
62658,1400000US48105950100,"Census Tract 9501, Crockett County, Texas",1354,232,111,10.5
62659,1400000US48107950100,"Census Tract 9501, Crosby County, Texas",782,190,172,20.0
62660,1400000US48107950200,"Census Tract 9502, Crosby County, Texas",755,101,175,10.1
62661,1400000US48107950300,"Census Tract 9503, Crosby County, Texas",524,125,84,10.5
62662,1400000US48109950300,"Census Tract 9503, Culberson County, Texas",580,112,79,11.7
62663,1400000US48111950100,"Census Tract 9501, Dallam County, Texas",434,45,12,15.0
62664,1400000US48111950300,"Census Tract 9503, Dallam County, Texas",1930,137,206,6.9
62665,1400000US48113000100,"Census Tract 1, Dallas County, Texas",1889,82,9,4.4
62666,1400000US48113000201,"Census Tract 2.01, Dallas County, Texas",1381,41,24,3.0
62667,1400000US48113000202,"Census Tract 2.02, Dallas County, Texas",1916,95,19,4.7
62668,1400000US48113000300,"Census Tract 3, Dallas County, Texas",2135,188,0,4.9
62669,1400000US48113000401,"Census Tract 4.01, Dallas County, Texas",1938,400,236,2.1
62670,1400000US48113000404,"Census Tract 4.04, Dallas County, Texas",2246,188,42,8.6
62671,1400000US48113000405,"Census Tract 4.05, Dallas County, Texas",1224,260,191,19.8
62672,1400000US48113000406,"Census Tract 4.06, Dallas County, Texas",3369,622,165,9.3
62673,1400000US48113000500,"Census Tract 5, Dallas County, Texas",4394,308,100,1.4
62674,1400000US48113000601,"Census Tract 6.01, Dallas County, Texas",3404,398,101,9.9
62675,1400000US48113000603,"Census Tract 6.03, Dallas County, Texas",2865,267,16,3.2
62676,1400000US48113000605,"Census Tract 6.05, Dallas County, Texas",1697,91,9,14.5
62677,1400000US48113000606,"Census Tract 6.06, Dallas County, Texas",1818,41,0,14.7
62678,1400000US48113000701,"Census Tract 7.01, Dallas County, Texas",3519,201,0,2.4
62679,1400000US48113000702,"Census Tract 7.02, Dallas County, Texas",2265,103,24,18.9
62680,1400000US48113000800,"Census Tract 8, Dallas County, Texas",3398,421,469,11.4
62681,1400000US48113000900,"Census Tract 9, Dallas County, Texas",2872,267,236,9.3
62682,1400000US48113001001,"Census Tract 10.01, Dallas County, Texas",648,13,0,13.1
62683,1400000US48113001002,"Census Tract 10.02, Dallas County, Texas",895,53,69,10.7
62684,1400000US48113001101,"Census Tract 11.01, Dallas County, Texas",1819,78,13,0.0
62685,1400000US48113001102,"Census Tract 11.02, Dallas County, Texas",1254,47,29,2.6
62686,1400000US48113001202,"Census Tract 12.02, Dallas County, Texas",1946,121,133,3.6
62687,1400000US48113001203,"Census Tract 12.03, Dallas County, Texas",520,23,34,4.9
62688,1400000US48113001204,"Census Tract 12.04, Dallas County, Texas",667,143,137,9.4
62689,1400000US48113001301,"Census Tract 13.01, Dallas County, Texas",1514,268,127,4.8
62690,1400000US48113001302,"Census Tract 13.02, Dallas County, Texas",1218,335,223,8.0
62691,1400000US48113001400,"Census Tract 14, Dallas County, Texas",1776,256,255,9.0
62692,1400000US48113001502,"Census Tract 15.02, Dallas County, Texas",1338,440,318,3.1
62693,1400000US48113001503,"Census Tract 15.03, Dallas County, Texas",1217,414,327,5.2
62694,1400000US48113001504,"Census Tract 15.04, Dallas County, Texas",1153,351,210,10.6
62695,1400000US48113001600,"Census Tract 16, Dallas County, Texas",2584,604,402,23.7
62696,1400000US48113001701,"Census Tract 17.01, Dallas County, Texas",257,35,0,20.5
62697,1400000US48113001703,"Census Tract 17.03, Dallas County, Texas",2226,184,23,3.8
62698,1400000US48113001704,"Census Tract 17.04, Dallas County, Texas",1341,107,0,7.2
62699,1400000US48113001800,"Census Tract 18, Dallas County, Texas",3813,288,20,18.1
62700,1400000US48113001900,"Census Tract 19, Dallas County, Texas",4739,355,130,6.9
62701,1400000US48113002000,"Census Tract 20, Dallas County, Texas",2682,513,417,13.8
62702,1400000US48113002100,"Census Tract 21, Dallas County, Texas",1545,259,120,0.0
62703,1400000US48113002200,"Census Tract 22, Dallas County, Texas",1597,367,209,0.0
62704,1400000US48113002400,"Census Tract 24, Dallas County, Texas",917,181,260,7.0
62705,1400000US48113002500,"Census Tract 25, Dallas County, Texas",1794,633,489,7.4
62706,1400000US48113002701,"Census Tract 27.01, Dallas County, Texas",1275,443,543,30.2
62707,1400000US48113002702,"Census Tract 27.02, Dallas County, Texas",628,165,234,17.9
62708,1400000US48113003101,"Census Tract 31.01, Dallas County, Texas",2501,292,55,4.0
62709,1400000US48113003400,"Census Tract 34, Dallas County, Texas",538,194,253,24.2
62710,1400000US48113003700,"Census Tract 37, Dallas County, Texas",1239,326,437,22.1
62711,1400000US48113003800,"Census Tract 38, Dallas County, Texas",879,321,360,27.0
62712,1400000US48113003901,"Census Tract 39.01, Dallas County, Texas",699,265,253,27.3
62713,1400000US48113003902,"Census Tract 39.02, Dallas County, Texas",755,198,216,8.0
62714,1400000US48113004000,"Census Tract 40, Dallas County, Texas",452,125,159,13.8
62715,1400000US48113004100,"Census Tract 41, Dallas County, Texas",426,162,174,11.8
62716,1400000US48113004201,"Census Tract 42.01, Dallas County, Texas",1644,179,148,11.8
